ANO_ELEICAO,NUM_TURNO,COD_MUN_IBGE,NOME_MACRO,CODIGO_CARGO,DESCRICAO_CARGO,NUMERO_PARTIDO,SIGLA_PARTIDO,QTDE_VOTOS,Num_Parties,Tot_votes_2000,Pct_Votes_2000,Rank,Incumbent,first_rank_vote_pct,second_rank_vote_pct,Win_Margin_2000,Pct_Votes_2004
2000,1,2207801,Nordeste,11,PREFEITO,15,PMDB,4673,4,9867,0.47359886490321274,2,0,0.47988243640417555,0.47359886490321274,-0.006283571500962815,0.46119712990936557
2000,1,2207850,Nordeste,11,PREFEITO,14,PTB,1354,2,2373,0.5705857564264644,1,1,0.5705857564264644,0.42941424357353564,0.14117151285292873,0.5091107871720116
2000,1,2207934,Nordeste,11,PREFEITO,23,PPS,742,2,1557,0.4765574823378292,2,0,0.5234425176621709,0.4765574823378292,-0.046885035324341684,0.5512016718913271
2000,1,2207959,Nordeste,11,PREFEITO,25,PFL,1177,2,2395,0.49144050104384135,2,0,0.5085594989561587,0.49144050104384135,-0.017118997912317357,0.00894774516821761
2000,1,2208007,Nordeste,11,PREFEITO,13,PT,11934,5,29461,0.40507789959607615,2,0,0.4828756661348902,0.40507789959607615,-0.07779776653881404,0.049811470529867036
2000,1,2208106,Nordeste,11,PREFEITO,15,PMDB,2914,2,5795,0.5028472821397757,1,1,0.5028472821397757,0.49715271786022436,0.00569456427955134,0.4638089587659448
2000,1,2208205,Nordeste,11,PREFEITO,45,PSDB,4144,3,8332,0.4973595775324052,1,1,0.4973595775324052,0.47635621699471914,0.021003360537686033,0.573311043367096
2000,1,2208304,Nordeste,11,PREFEITO,45,PSDB,7059,3,12506,0.5644490644490644,1,1,0.5644490644490644,0.4197185351031505,0.1447305293459139,0.5290340591848129
2000,1,2208403,Nordeste,11,PREFEITO,23,PPS,13466,3,26311,0.5118011478089012,1,1,0.5118011478089012,0.40545779331838394,0.10634335449051724,0.39778472591804154
2000,1,2208502,Nordeste,11,PREFEITO,15,PMDB,2863,2,4234,0.6761927255550307,1,1,0.6761927255550307,0.3238072744449693,0.3523854511100614,0.5472043996333639
2000,1,2208650,Nordeste,11,PREFEITO,15,PMDB,2923,2,3844,0.7604058272632674,1,1,0.7604058272632674,0.23959417273673256,0.5208116545265349,0.5010855405992184
2000,1,2208700,Nordeste,11,PREFEITO,45,PSDB,2410,2,3987,0.6044645096563832,1,1,0.6044645096563832,0.39553549034361674,0.20892901931276647,0.23646532438478748
2000,1,2208700,Nordeste,11,PREFEITO,25,PFL,1577,2,3987,0.39553549034361674,2,0,0.6044645096563832,0.39553549034361674,-0.20892901931276647,0.4011185682326622
2000,1,2208809,Nordeste,11,PREFEITO,14,PTB,4278,2,8048,0.5315606361829026,1,1,0.5315606361829026,0.46843936381709744,0.06312127236580517,0.322797267569758
2000,1,2208858,Nordeste,11,PREFEITO,14,PTB,1555,2,2274,0.6838170624450308,1,1,0.6838170624450308,0.31618293755496923,0.3676341248900616,0.4022364217252396
2000,1,2208874,Nordeste,11,PREFEITO,23,PPS,1373,3,2010,0.6830845771144278,1,1,0.6830845771144278,0.31144278606965176,0.37164179104477607,0.31775333857030635
2000,1,2208908,Nordeste,11,PREFEITO,15,PMDB,1584,2,3049,0.5195145949491636,1,1,0.5195145949491636,0.48048540505083637,0.039029189898327266,0.5554181098466106
2000,1,2209005,Nordeste,11,PREFEITO,15,PMDB,1952,2,3982,0.49020592667001506,2,0,0.5097940733299849,0.49020592667001506,-0.019588146659969885,0.5058165548098434
2000,1,2209104,Nordeste,11,PREFEITO,45,PSDB,2184,2,3678,0.5938009787928222,1,1,0.5938009787928222,0.4061990212071778,0.1876019575856444,0.30911424903722723
2000,1,2209104,Nordeste,11,PREFEITO,25,PFL,1494,2,3678,0.4061990212071778,2,0,0.5938009787928222,0.4061990212071778,-0.1876019575856444,0.3471116816431322
2000,1,2209153,Nordeste,11,PREFEITO,14,PTB,1320,2,1890,0.6984126984126984,1,1,0.6984126984126984,0.30158730158730157,0.3968253968253968,0.5120793787748059
2000,1,2209203,Nordeste,11,PREFEITO,45,PSDB,1166,3,2714,0.42962417096536476,1,1,0.42962417096536476,0.39756816507000736,0.0320560058953574,0.560596241088788
2000,1,2209203,Nordeste,11,PREFEITO,25,PFL,1079,3,2714,0.39756816507000736,2,0,0.42962417096536476,0.39756816507000736,-0.0320560058953574,0.4394037589112119
2000,1,2209302,Nordeste,11,PREFEITO,25,PFL,1383,2,2773,0.4987378290659935,2,0,0.5012621709340065,0.4987378290659935,-0.0025243418680129803,0.42214532871972316
2000,1,2209377,Nordeste,11,PREFEITO,25,PFL,1795,3,2775,0.6468468468468469,1,1,0.6468468468468469,0.3055855855855856,0.34126126126126133,0.6455331412103746
2000,1,2209401,Nordeste,11,PREFEITO,45,PSDB,1679,2,3353,0.5007456009543693,1,1,0.5007456009543693,0.4992543990456308,0.001491201908738471,0.556036816459123
2000,1,2209401,Nordeste,11,PREFEITO,25,PFL,1674,2,3353,0.4992543990456308,2,0,0.5007456009543693,0.4992543990456308,-0.001491201908738471,0.4439631835408771
2000,1,2209450,Nordeste,11,PREFEITO,45,PSDB,772,2,1216,0.6348684210526315,1,1,0.6348684210526315,0.3651315789473684,0.2697368421052631,0.5818181818181818
2000,1,2209500,Nordeste,11,PREFEITO,45,PSDB,1426,2,2269,0.628470691934773,1,1,0.628470691934773,0.371529308065227,0.256941383869546,0.3299013299013299
2000,1,2209559,Nordeste,11,PREFEITO,15,PMDB,1210,2,2293,0.5276929786306149,1,1,0.5276929786306149,0.47230702136938507,0.05538595726122986,0.3350743270389715
2000,1,2209559,Nordeste,11,PREFEITO,25,PFL,1083,2,2293,0.47230702136938507,2,0,0.5276929786306149,0.47230702136938507,-0.05538595726122986,0.35717155484130175
2000,1,2209708,Nordeste,11,PREFEITO,14,PTB,1728,2,3454,0.5002895193977996,1,1,0.5002895193977996,0.49971048060220036,5.790387955992848e-4,0.45701476793248946
2000,1,2209807,Nordeste,11,PREFEITO,15,PMDB,1271,2,2839,0.4476928495949278,2,0,0.5523071504050722,0.4476928495949278,-0.10461430081014439,0.5671288468041934
2000,1,2209856,Nordeste,11,PREFEITO,25,PFL,1531,2,2745,0.5577413479052823,1,1,0.5577413479052823,0.44225865209471765,0.11548269581056464,0.5714285714285714
2000,1,2209872,Nordeste,11,PREFEITO,15,PMDB,1035,2,2500,0.414,2,0,0.586,0.414,-0.172,0.5123071873974401
2000,1,2209906,Nordeste,11,PREFEITO,25,PFL,2047,2,4248,0.4818738229755179,2,0,0.5181261770244822,0.4818738229755179,-0.036252354048964264,0.3723930337561815
2000,1,2209971,Nordeste,11,PREFEITO,15,PMDB,1413,2,2774,0.5093727469358328,1,1,0.5093727469358328,0.49062725306416727,0.01874549387166552,0.4671717171717172
2000,1,2210052,Nordeste,11,PREFEITO,25,PFL,1277,3,2978,0.428811282740094,1,1,0.428811282740094,0.3982538616521155,0.030557421087978487,0.5293772032902467
2000,1,2210102,Nordeste,11,PREFEITO,25,PFL,976,2,2121,0.46016030174446015,2,0,0.5398396982555398,0.46016030174446015,-0.07967939651107964,0.5104735883424408
2000,1,2210201,Nordeste,11,PREFEITO,15,PMDB,2241,2,3900,0.5746153846153846,1,1,0.5746153846153846,0.42538461538461536,0.14923076923076928,0.6254906488108982
2000,1,2210375,Nordeste,11,PREFEITO,25,PFL,597,3,1608,0.3712686567164179,1,1,0.3712686567164179,0.3482587064676617,0.023009950248756184,0.7708674304418985
2000,1,2210375,Nordeste,11,PREFEITO,15,PMDB,560,3,1608,0.3482587064676617,2,0,0.3712686567164179,0.3482587064676617,-0.023009950248756184,0.22913256955810146
2000,1,2210383,Nordeste,11,PREFEITO,45,PSDB,655,2,1444,0.453601108033241,2,0,0.546398891966759,0.453601108033241,-0.09279778393351795,0.5721739130434783
2000,1,2210409,Nordeste,11,PREFEITO,25,PFL,4757,3,9206,0.5167282207256138,1,1,0.5167282207256138,0.4453617206169889,0.07136650010862483,0.5853593846697904
2000,1,2210508,Nordeste,11,PREFEITO,25,PFL,3070,3,5998,0.511837279093031,1,1,0.511837279093031,0.32344114704901633,0.18839613204401467,0.4628797166598556
2000,1,2210607,Nordeste,11,PREFEITO,25,PFL,6878,4,13115,0.5244376667937476,1,1,0.5244376667937476,0.38429279451010295,0.14014487228364464,0.5370091176681743
2000,1,2210623,Nordeste,11,PREFEITO,14,PTB,1529,2,2651,0.5767634854771784,1,1,0.5767634854771784,0.42323651452282157,0.1535269709543568,0.5094279322467242
2000,1,2210623,Nordeste,11,PREFEITO,45,PSDB,1122,2,2651,0.42323651452282157,2,0,0.5767634854771784,0.42323651452282157,-0.1535269709543568,0.49057206775327583
2000,1,2210631,Nordeste,11,PREFEITO,15,PMDB,1318,2,2281,0.5778167470407716,1,1,0.5778167470407716,0.42218325295922843,0.15563349408154314,0.41141649048625795
2000,1,2210706,Nordeste,11,PREFEITO,25,PFL,4792,2,6057,0.7911507346871388,1,1,0.7911507346871388,0.20884926531286116,0.5823014693742776,0.5844642626340959
2000,1,2210805,Nordeste,11,PREFEITO,25,PFL,3163,2,6034,0.5241962214119986,1,1,0.5241962214119986,0.4758037785880013,0.048392442823997295,0.49922763656789776
2000,1,2210805,Nordeste,11,PREFEITO,15,PMDB,2871,2,6034,0.4758037785880013,2,0,0.5241962214119986,0.4758037785880013,-0.048392442823997295,0.5007723634321022
2000,1,2210953,Nordeste,11,PREFEITO,23,PPS,930,2,1796,0.5178173719376392,1,1,0.5178173719376392,0.4821826280623608,0.03563474387527843,0.7084656084656085
2000,1,2210953,Nordeste,11,PREFEITO,25,PFL,866,2,1796,0.4821826280623608,2,0,0.5178173719376392,0.4821826280623608,-0.03563474387527843,0.29153439153439153
2000,1,2210979,Nordeste,11,PREFEITO,22,PL,550,2,1315,0.41825095057034223,2,0,0.5817490494296578,0.41825095057034223,-0.16349809885931554,0.5461725394896719
2000,1,2211001,Nordeste,11,PREFEITO,45,PSDB,187500,5,307940,0.6088848476976034,1,1,0.6088848476976034,0.32432941482106903,0.2845554328765344,0.4888763550321906
2000,1,2211001,Nordeste,11,PREFEITO,13,PT,99874,5,307940,0.32432941482106903,2,0,0.6088848476976034,0.32432941482106903,-0.2845554328765344,0.07554338854344357
2000,1,2211100,Nordeste,11,PREFEITO,25,PFL,6360,4,17423,0.36503472421511796,2,0,0.5012340010331171,0.36503472421511796,-0.13619927681799915,0.47417403443462075
2000,1,2211209,Nordeste,11,PREFEITO,15,PMDB,4174,3,7205,0.5793199167244969,1,1,0.5793199167244969,0.4029146426092991,0.1764052741151978,0.5003747724595781
2000,1,2211308,Nordeste,11,PREFEITO,25,PFL,4587,2,10207,0.44939747232291566,2,0,0.5506025276770844,0.44939747232291566,-0.10120505535416874,0.5358282314391652
2000,1,2211357,Nordeste,11,PREFEITO,22,PL,1562,2,2292,0.6815008726003491,1,1,0.6815008726003491,0.31849912739965097,0.3630017452006981,0.6126159554730983
2000,1,2211407,Nordeste,11,PREFEITO,40,PSB,1613,2,2730,0.5908424908424909,1,1,0.5908424908424909,0.40915750915750915,0.1816849816849817,0.4860714285714286
2000,1,2211506,Nordeste,11,PREFEITO,45,PSDB,748,2,1727,0.43312101910828027,2,0,0.5668789808917197,0.43312101910828027,-0.13375796178343946,0.3316782522343595
2000,1,2211605,Nordeste,11,PREFEITO,45,PSDB,1251,2,1727,0.7243775332947308,1,1,0.7243775332947308,0.27562246670526924,0.4487550665894615,0.8058551617873652
2000,1,2211704,Nordeste,11,PREFEITO,45,PSDB,1572,2,2334,0.6735218508997429,1,1,0.6735218508997429,0.3264781491002571,0.34704370179948585,0.7350970017636684
2000,1,2300150,Nordeste,11,PREFEITO,45,PSDB,2497,4,6475,0.3856370656370656,2,0,0.5450193050193051,0.3856370656370656,-0.15938223938223944,0.17887586574320724
2000,1,2300200,Nordeste,11,PREFEITO,15,PMDB,9849,3,22547,0.43682086308599816,2,0,0.5260566815984388,0.43682086308599816,-0.08923581851244061,0.5492066036223754
2000,1,2300309,Nordeste,11,PREFEITO,45,PSDB,14226,2,26602,0.5347718216675438,1,1,0.5347718216675438,0.4652281783324562,0.06954364333508756,0.3552744351880421
2000,1,2300309,Nordeste,11,PREFEITO,23,PPS,12376,2,26602,0.4652281783324562,2,0,0.5347718216675438,0.4652281783324562,-0.06954364333508756,0.40090507045150675
2000,1,2300408,Nordeste,11,PREFEITO,45,PSDB,4780,2,7614,0.6277909114788548,1,1,0.6277909114788548,0.37220908852114526,0.25558182295770954,0.7017341040462428
2000,1,2300507,Nordeste,11,PREFEITO,45,PSDB,2579,2,5126,0.5031213421771362,1,1,0.5031213421771362,0.49687865782286383,0.0062426843542723875,0.47672523093642455
2000,1,2301000,Nordeste,11,PREFEITO,23,PPS,10521,4,26802,0.39254533243787776,1,1,0.39254533243787776,0.33471382732631894,0.05783150511155882,0.5219305770000572
2000,1,2301208,Nordeste,11,PREFEITO,25,PFL,8000,2,14840,0.5390835579514824,1,1,0.5390835579514824,0.4609164420485175,0.07816711590296493,0.3862863996801493
2000,1,2301208,Nordeste,11,PREFEITO,45,PSDB,6840,2,14840,0.4609164420485175,2,0,0.5390835579514824,0.4609164420485175,-0.07816711590296493,0.5258212834010795
2000,1,2301257,Nordeste,11,PREFEITO,15,PMDB,2800,2,5585,0.5013428827215757,1,1,0.5013428827215757,0.4986571172784244,0.0026857654431513,0.6257956448911223
2000,1,2301307,Nordeste,11,PREFEITO,45,PSDB,6449,2,9237,0.6981704016455559,1,1,0.6981704016455559,0.30182959835444406,0.3963408032911118,0.5775969962453066
2000,1,2301406,Nordeste,11,PREFEITO,43,PV,3945,2,7161,0.5509007121910348,1,1,0.5509007121910348,0.44909928780896524,0.10180142438206952,0.5927370948379351
2000,1,2301505,Nordeste,11,PREFEITO,45,PSDB,2554,2,4114,0.6208070004861449,1,1,0.6208070004861449,0.37919299951385516,0.24161400097228974,0.5497950819672132
2000,1,2301505,Nordeste,11,PREFEITO,15,PMDB,1560,2,4114,0.37919299951385516,2,0,0.6208070004861449,0.37919299951385516,-0.24161400097228974,0.43934426229508194
2000,1,2301604,Nordeste,11,PREFEITO,45,PSDB,5407,2,10778,0.5016700686583782,1,1,0.5016700686583782,0.49832993134162185,0.0033401373167563086,0.5114151487678233
2000,1,2301703,Nordeste,11,PREFEITO,40,PSB,7254,2,13912,0.5214203565267395,1,1,0.5214203565267395,0.4785796434732605,0.042840713053478974,0.5671555754819702
2000,1,2301703,Nordeste,11,PREFEITO,45,PSDB,6658,2,13912,0.4785796434732605,2,0,0.5214203565267395,0.4785796434732605,-0.042840713053478974,0.41241273297892783
2000,1,2301901,Nordeste,11,PREFEITO,15,PMDB,5253,6,21951,0.23930572639059725,2,0,0.3285499521661883,0.23930572639059725,-0.08924422577559107,0.23422085095036757
2000,1,2301950,Nordeste,11,PREFEITO,45,PSDB,4177,3,8974,0.46545576108758635,1,1,0.46545576108758635,0.3227100512591932,0.14274570982839313,0.6096883410018231
2000,1,2302008,Nordeste,11,PREFEITO,23,PPS,6077,2,11146,0.5452180154315449,1,1,0.5452180154315449,0.45478198456845503,0.09043603086308988,0.4538310412573674
2000,1,2302057,Nordeste,11,PREFEITO,45,PSDB,5965,2,8690,0.6864211737629459,1,1,0.6864211737629459,0.3135788262370541,0.3728423475258918,0.5398457583547558
2000,1,2302107,Nordeste,11,PREFEITO,45,PSDB,7741,3,15968,0.48478206412825653,1,1,0.48478206412825653,0.4812124248496994,0.003569639278557135,0.4626534696305912
2000,1,2302206,Nordeste,11,PREFEITO,45,PSDB,13638,2,21709,0.6282187111336313,1,1,0.6282187111336313,0.3717812888663688,0.25643742226726246,0.4882821475070843
2000,1,2302305,Nordeste,11,PREFEITO,45,PSDB,4784,4,12477,0.3834255029253827,1,1,0.3834255029253827,0.35857978680772623,0.024845716117656458,0.43415053195004294
2000,1,2302305,Nordeste,11,PREFEITO,15,PMDB,4474,4,12477,0.35857978680772623,2,0,0.3834255029253827,0.35857978680772623,-0.024845716117656458,0.5573911319632591
2000,1,2302503,Nordeste,11,PREFEITO,45,PSDB,14005,2,18691,0.7492911026697341,1,1,0.7492911026697341,0.2507088973302659,0.4985822053394682,0.49090257237608675
2000,1,2302602,Nordeste,11,PREFEITO,23,PPS,13943,3,23768,0.5866290811174689,1,1,0.5866290811174689,0.3903988556041737,0.19623022551329522,0.3952767577401206
2000,1,2302701,Nordeste,11,PREFEITO,25,PFL,7132,2,13746,0.5188418449003347,1,1,0.5188418449003347,0.48115815509966536,0.03768368980066933,0.44927736671046264
2000,1,2302701,Nordeste,11,PREFEITO,45,PSDB,6614,2,13746,0.48115815509966536,2,0,0.5188418449003347,0.48115815509966536,-0.03768368980066933,0.5317059677753959
2000,1,2302800,Nordeste,11,PREFEITO,15,PMDB,12508,3,29427,0.4250518231556054,2,0,0.5677439086553165,0.4250518231556054,-0.14269208549971113,0.3188166012338755
2000,1,2302909,Nordeste,11,PREFEITO,15,PMDB,4774,3,9155,0.5214636810486073,1,1,0.5214636810486073,0.42119060622610593,0.10027307482250136,0.5209737450960668
2000,1,2303006,Nordeste,11,PREFEITO,45,PSDB,5548,2,7751,0.7157786092117147,1,1,0.7157786092117147,0.2842213907882854,0.43155721842342926,0.577503015681544
2000,1,2303006,Nordeste,11,PREFEITO,25,PFL,2203,2,7751,0.2842213907882854,2,0,0.7157786092117147,0.2842213907882854,-0.43155721842342926,0.25291515882589466
2000,1,2303105,Nordeste,11,PREFEITO,23,PPS,4823,2,10519,0.4585036600437304,2,0,0.5414963399562696,0.4585036600437304,-0.08299267991253917,0.46180366539647977
2000,1,2303204,Nordeste,11,PREFEITO,45,PSDB,6834,2,12654,0.5400663821716454,1,1,0.5400663821716454,0.4599336178283547,0.0801327643432907,0.4509867356842446
2000,1,2303402,Nordeste,11,PREFEITO,23,PPS,4050,2,7112,0.5694600674915635,1,1,0.5694600674915635,0.4305399325084364,0.1389201349831271,0.5989179884421493
2000,1,2303501,Nordeste,11,PREFEITO,45,PSDB,10108,3,28167,0.35885965846558027,2,0,0.6124187879433379,0.35885965846558027,-0.25355912947775766,0.4971205863533244
2000,1,2303600,Nordeste,11,PREFEITO,45,PSDB,2807,2,4891,0.5739112655898589,1,1,0.5739112655898589,0.42608873441014106,0.1478225311797179,0.7506511547143602
2000,1,2303659,Nordeste,11,PREFEITO,25,PFL,2828,2,5273,0.5363170870472217,1,1,0.5363170870472217,0.4636829129527783,0.0726341740944434,0.5105552598900124
2000,1,2303659,Nordeste,11,PREFEITO,45,PSDB,2445,2,5273,0.4636829129527783,2,0,0.5363170870472217,0.4636829129527783,-0.0726341740944434,0.48944474010998756
2000,1,2303808,Nordeste,11,PREFEITO,45,PSDB,6210,2,13639,0.45531197301854975,2,0,0.5446880269814502,0.45531197301854975,-0.08937605396290049,0.42418616165367
2000,1,2303907,Nordeste,11,PREFEITO,14,PTB,3389,2,6387,0.5306090496320651,1,1,0.5306090496320651,0.4693909503679349,0.061218099264130243,0.5389492753623188
2000,1,2303931,Nordeste,11,PREFEITO,45,PSDB,2498,3,5875,0.42519148936170215,2,0,0.5603404255319149,0.42519148936170215,-0.13514893617021273,0.4076496516422579
2000,1,2303956,Nordeste,11,PREFEITO,45,PSDB,3703,2,8936,0.41439122649955235,2,0,0.5856087735004476,0.41439122649955235,-0.17121754700089525,0.5145665773011617
2000,1,2304103,Nordeste,11,PREFEITO,45,PSDB,19626,3,34997,0.5607909249364231,1,1,0.5607909249364231,0.42029316798582733,0.1404977569505958,0.47210986009842065
2000,1,2304202,Nordeste,11,PREFEITO,45,PSDB,17131,4,47751,0.35875688467257233,2,0,0.4907331783627568,0.35875688467257233,-0.1319762936901845,0.37033202302400675
2000,1,2304236,Nordeste,11,PREFEITO,45,PSDB,4484,2,7661,0.5853021798720793,1,1,0.5853021798720793,0.4146978201279206,0.17060435974415872,0.557253676044923
2000,1,2304236,Nordeste,11,PREFEITO,15,PMDB,3177,2,7661,0.4146978201279206,2,0,0.5853021798720793,0.4146978201279206,-0.17060435974415872,0.442746323955077
2000,1,2304251,Nordeste,11,PREFEITO,45,PSDB,5968,2,11099,0.537706099648617,1,1,0.537706099648617,0.462293900351383,0.07541219929723403,0.6509731082936283
2000,1,2304251,Nordeste,11,PREFEITO,40,PSB,5131,2,11099,0.462293900351383,2,0,0.537706099648617,0.462293900351383,-0.07541219929723403,0.25413873859323266
2000,1,2304269,Nordeste,11,PREFEITO,45,PSDB,3164,2,4739,0.6676514032496307,1,1,0.6676514032496307,0.33234859675036926,0.3353028064992614,0.6179775280898876
2000,1,2304277,Nordeste,11,PREFEITO,15,PMDB,1114,2,3516,0.31683731513083047,2,0,0.6831626848691695,0.31683731513083047,-0.36632536973833907,0.42944444444444446
2000,1,2304285,Nordeste,11,PREFEITO,45,PSDB,9232,3,17014,0.5426119666157282,1,1,0.5426119666157282,0.4215352063006935,0.12107676031503467,0.40775751120578707
2000,1,2304301,Nordeste,11,PREFEITO,45,PSDB,7020,2,11224,0.6254454739843193,1,1,0.6254454739843193,0.3745545260156807,0.2508909479686386,0.6230148831795128
2000,1,2304350,Nordeste,11,PREFEITO,45,PSDB,4934,3,9877,0.49954439607168166,1,1,0.49954439607168166,0.45206034220917285,0.04748405386250881,0.3467046238785369
2000,1,2304350,Nordeste,11,PREFEITO,23,PPS,4465,3,9877,0.45206034220917285,2,0,0.49954439607168166,0.45206034220917285,-0.04748405386250881,0.18159075224292615
2000,1,2304400,Nordeste,11,PREFEITO,15,PMDB,306643,7,926931,0.33081534655761863,1,1,0.33081534655761863,0.30433117459659886,0.026484171961019765,0.07062889443082916
2000,1,2304400,Nordeste,11,PREFEITO,65,PC do B,282094,7,926931,0.30433117459659886,2,0,0.33081534655761863,0.30433117459659886,-0.026484171961019765,0.19225282267627802
2000,1,2304509,Nordeste,11,PREFEITO,23,PPS,3106,2,6064,0.512203166226913,1,1,0.512203166226913,0.4877968337730871,0.024406332453825896,0.2238350994338801
2000,1,2304608,Nordeste,11,PREFEITO,23,PPS,1955,2,3635,0.5378266850068776,1,1,0.5378266850068776,0.4621733149931224,0.07565337001375516,0.5023462583353915
2000,1,2304608,Nordeste,11,PREFEITO,45,PSDB,1680,2,3635,0.4621733149931224,2,0,0.5378266850068776,0.4621733149931224,-0.07565337001375516,0.33687330204988886
2000,1,2304707,Nordeste,11,PREFEITO,25,PFL,7075,4,19128,0.3698766206608114,2,0,0.554370556252614,0.3698766206608114,-0.1844939355918026,0.4322238905572239
2000,1,2304806,Nordeste,11,PREFEITO,25,PFL,1239,2,2952,0.41971544715447157,2,0,0.5802845528455285,0.41971544715447157,-0.16056910569105692,0.40620592383638926
2000,1,2304905,Nordeste,11,PREFEITO,45,PSDB,3515,2,4677,0.7515501389779773,1,1,0.7515501389779773,0.24844986102202266,0.5031002779559546,0.4249599430300872
2000,1,2304905,Nordeste,11,PREFEITO,23,PPS,1162,2,4677,0.24844986102202266,2,0,0.7515501389779773,0.24844986102202266,-0.5031002779559546,0.08118212568987004
2000,1,2304954,Nordeste,11,PREFEITO,45,PSDB,4777,3,9821,0.48640667956419914,1,1,0.48640667956419914,0.43009876794623764,0.056307911617961504,0.5514776742691937
2000,1,2305001,Nordeste,11,PREFEITO,15,PMDB,8638,2,16138,0.5352583963316396,1,1,0.5352583963316396,0.46474160366836037,0.07051679266327926,0.4744889832758163
2000,1,2305001,Nordeste,11,PREFEITO,45,PSDB,7500,2,16138,0.46474160366836037,2,0,0.5352583963316396,0.46474160366836037,-0.07051679266327926,0.5222723652774091
2000,1,2305100,Nordeste,11,PREFEITO,23,PPS,1481,2,3240,0.45709876543209876,2,0,0.5429012345679012,0.45709876543209876,-0.08580246913580242,0.49986021805982667
2000,1,2305233,Nordeste,11,PREFEITO,45,PSDB,7841,3,15813,0.49585783848732057,1,1,0.49585783848732057,0.42294314804274963,0.07291469044457094,0.5264225630875804
2000,1,2305266,Nordeste,11,PREFEITO,45,PSDB,3263,3,6874,0.47468722723305207,2,0,0.4858888565609543,0.47468722723305207,-0.011201629327902252,0.4587800369685767
2000,1,2305308,Nordeste,11,PREFEITO,45,PSDB,5667,2,10486,0.5404348655349991,1,1,0.5404348655349991,0.45956513446500097,0.08086973106999812,0.4573005167732329
2000,1,2305308,Nordeste,11,PREFEITO,23,PPS,4819,2,10486,0.45956513446500097,2,0,0.5404348655349991,0.45956513446500097,-0.08086973106999812,0.05920995007445038
2000,1,2305332,Nordeste,11,PREFEITO,23,PPS,2987,2,6538,0.4568675435913123,2,0,0.5431324564086877,0.4568675435913123,-0.08626491281737536,0.5173229442048143
2000,1,2305357,Nordeste,11,PREFEITO,13,PT,5702,2,9260,0.6157667386609071,1,1,0.6157667386609071,0.38423326133909286,0.23153347732181428,0.44522559401975614
2000,1,2305407,Nordeste,11,PREFEITO,45,PSDB,14207,2,29867,0.4756754946931396,2,0,0.5243245053068604,0.4756754946931396,-0.04864901061372079,0.5475077881619937
2000,1,2305506,Nordeste,11,PREFEITO,15,PMDB,22205,3,42839,0.5183360956138099,1,1,0.5183360956138099,0.47227993183781136,0.046056163775998527,0.4380077711056164
2000,1,2305506,Nordeste,11,PREFEITO,45,PSDB,20232,3,42839,0.47227993183781136,2,0,0.5183360956138099,0.47227993183781136,-0.046056163775998527,0.5303883474972468
2000,1,2305605,Nordeste,11,PREFEITO,45,PSDB,5599,5,13648,0.4102432590855803,1,1,0.4102432590855803,0.3660609613130129,0.04418229777256738,0.3378696343402226
2000,1,2305654,Nordeste,11,PREFEITO,45,PSDB,3461,2,5804,0.5963128876636802,1,1,0.5963128876636802,0.40368711233631976,0.19262577532736042,0.5882002383790227
2000,1,2305704,Nordeste,11,PREFEITO,45,PSDB,3201,2,6746,0.47450340942780905,2,0,0.5254965905721909,0.47450340942780905,-0.05099318114438184,0.5018907880804719
2000,1,2305803,Nordeste,11,PREFEITO,45,PSDB,11909,2,19293,0.617270512621158,1,1,0.617270512621158,0.38272948737884205,0.2345410252423159,0.44823431272592457
2000,1,2306009,Nordeste,11,PREFEITO,45,PSDB,3564,3,7398,0.48175182481751827,1,1,0.48175182481751827,0.3636117869694512,0.11814003784806709,0.5941755426722395
2000,1,2306207,Nordeste,11,PREFEITO,15,PMDB,2414,2,4292,0.5624417520969245,1,1,0.5624417520969245,0.4375582479030755,0.12488350419384897,0.26901408450704223
2000,1,2306207,Nordeste,11,PREFEITO,45,PSDB,1878,2,4292,0.4375582479030755,2,0,0.5624417520969245,0.4375582479030755,-0.12488350419384897,0.4291079812206573
2000,1,2306256,Nordeste,11,PREFEITO,45,PSDB,7223,2,11619,0.6216541871073242,1,1,0.6216541871073242,0.37834581289267577,0.24330837421464846,0.4525122549019608
2000,1,2306306,Nordeste,11,PREFEITO,23,PPS,8759,2,20683,0.4234878886041677,2,0,0.5765121113958324,0.4234878886041677,-0.15302422279166467,0.5076280713023928
2000,1,2306405,Nordeste,11,PREFEITO,23,PPS,23018,3,40044,0.5748177005294176,1,1,0.5748177005294176,0.35648286884427133,0.21833483168514628,0.41184139272749154
2000,1,2306504,Nordeste,11,PREFEITO,15,PMDB,5067,2,8914,0.5684316805025802,1,1,0.5684316805025802,0.4315683194974198,0.1368633610051604,0.48877342735201335
2000,1,2306504,Nordeste,11,PREFEITO,45,PSDB,3847,2,8914,0.4315683194974198,2,0,0.5684316805025802,0.4315683194974198,-0.1368633610051604,0.507700872146966
2000,1,2306553,Nordeste,11,PREFEITO,15,PMDB,6324,2,14261,0.4434471635930159,2,0,0.556552836406984,0.4434471635930159,-0.11310567281396816,0.7402489626556017
2000,1,2306603,Nordeste,11,PREFEITO,23,PPS,4789,3,7358,0.6508562109268823,1,1,0.6508562109268823,0.3457461266648546,0.3051100842620277,0.6977683315621679
