"ANO_ELEICAO","NUM_TURNO","COD_MUN_IBGE","NOME_MACRO","CODIGO_CARGO","DESCRICAO_CARGO","NUMERO_PARTIDO","SIGLA_PARTIDO","QTDE_VOTOS"
"2004","1","2905404","Nordeste","11","PREFEITO","11","PP","3620"
"2004","1","2905503","Nordeste","11","PREFEITO","11","PP","2463"
"2004","1","2905602","Nordeste","11","PREFEITO","11","PP","6596"
"2004","1","2905701","Nordeste","11","PREFEITO","11","PP","35973"
"2004","1","2906105","Nordeste","11","PREFEITO","11","PP","3206"
"2004","1","2906204","Nordeste","11","PREFEITO","11","PP","6269"
"2004","1","2906402","Nordeste","11","PREFEITO","11","PP","3292"
"2004","1","2907004","Nordeste","11","PREFEITO","11","PP","2718"
"2004","1","2907400","Nordeste","11","PREFEITO","11","PP","1279"
"2004","1","2907707","Nordeste","11","PREFEITO","11","PP","3278"
"2004","1","2907806","Nordeste","11","PREFEITO","11","PP","6703"
"2004","1","2908200","Nordeste","11","PREFEITO","11","PP","2197"
"2004","1","2908309","Nordeste","11","PREFEITO","11","PP","4177"
"2004","1","2908408","Nordeste","11","PREFEITO","11","PP","18352"
"2004","1","2908705","Nordeste","11","PREFEITO","11","PP","6054"
"2004","1","2909109","Nordeste","11","PREFEITO","11","PP","4808"
"2004","1","2910305","Nordeste","11","PREFEITO","11","PP","2450"
"2004","1","2910503","Nordeste","11","PREFEITO","11","PP","5672"
"2004","1","2910602","Nordeste","11","PREFEITO","11","PP","7606"
"2004","1","2910701","Nordeste","11","PREFEITO","11","PP","12664"
"2004","1","2910750","Nordeste","11","PREFEITO","11","PP","6288"
"2004","1","2911303","Nordeste","11","PREFEITO","11","PP","2782"
"2004","1","2911402","Nordeste","11","PREFEITO","11","PP","4315"
"2004","1","2911501","Nordeste","11","PREFEITO","11","PP","80"
"2004","1","2911659","Nordeste","11","PREFEITO","11","PP","2348"
"2004","1","2912608","Nordeste","11","PREFEITO","11","PP","1146"
"2004","1","2913705","Nordeste","11","PREFEITO","11","PP","7747"
"2004","1","2913804","Nordeste","11","PREFEITO","11","PP","4723"
"2004","1","2913903","Nordeste","11","PREFEITO","11","PP","10228"
"2004","1","2914208","Nordeste","11","PREFEITO","11","PP","1915"
"2004","1","2914505","Nordeste","11","PREFEITO","11","PP","8430"
"2004","1","2915106","Nordeste","11","PREFEITO","11","PP","621"
"2004","1","2915403","Nordeste","11","PREFEITO","11","PP","1673"
"2004","1","2915502","Nordeste","11","PREFEITO","11","PP","901"
"2004","1","2915908","Nordeste","11","PREFEITO","11","PP","1408"
"2004","1","2916005","Nordeste","11","PREFEITO","11","PP","4634"
"2004","1","2916302","Nordeste","11","PREFEITO","11","PP","4192"
"2004","1","2916609","Nordeste","11","PREFEITO","11","PP","1089"
"2004","1","2916807","Nordeste","11","PREFEITO","11","PP","5370"
"2004","1","2917201","Nordeste","11","PREFEITO","11","PP","1345"
"2004","1","2917359","Nordeste","11","PREFEITO","11","PP","668"
"2004","1","2917409","Nordeste","11","PREFEITO","11","PP","3232"
"2004","1","2917706","Nordeste","11","PREFEITO","11","PP","9571"
"2004","1","2918001","Nordeste","11","PREFEITO","11","PP","26384"
"2004","1","2918100","Nordeste","11","PREFEITO","11","PP","10767"
"2004","1","2918605","Nordeste","11","PREFEITO","11","PP","2932"
"2004","1","2918704","Nordeste","11","PREFEITO","11","PP","1194"
"2004","1","2918803","Nordeste","11","PREFEITO","11","PP","4176"
"2004","1","2918902","Nordeste","11","PREFEITO","11","PP","1115"
"2004","1","2919553","Nordeste","11","PREFEITO","11","PP","10678"
"2004","1","2919702","Nordeste","11","PREFEITO","11","PP","4625"
"2004","1","2920007","Nordeste","11","PREFEITO","11","PP","2241"
"2004","1","2920403","Nordeste","11","PREFEITO","11","PP","4105"
"2004","1","2920601","Nordeste","11","PREFEITO","11","PP","4595"
"2004","1","2921005","Nordeste","11","PREFEITO","11","PP","13150"
"2004","1","2921203","Nordeste","11","PREFEITO","11","PP","5904"
"2004","1","2921401","Nordeste","11","PREFEITO","11","PP","5675"
"2004","1","2921708","Nordeste","11","PREFEITO","11","PP","6249"
"2004","1","2921906","Nordeste","11","PREFEITO","11","PP","2541"
"2004","1","2922508","Nordeste","11","PREFEITO","11","PP","5258"
"2004","1","2922805","Nordeste","11","PREFEITO","11","PP","295"
"2004","1","2922904","Nordeste","11","PREFEITO","11","PP","517"
"2004","1","2923407","Nordeste","11","PREFEITO","11","PP","6444"
"2004","1","2923506","Nordeste","11","PREFEITO","11","PP","1839"
"2004","1","2924108","Nordeste","11","PREFEITO","11","PP","2082"
"2004","1","2924207","Nordeste","11","PREFEITO","11","PP","3708"
"2004","1","2924702","Nordeste","11","PREFEITO","11","PP","3652"
"2004","1","2924801","Nordeste","11","PREFEITO","11","PP","4289"
"2004","1","2925006","Nordeste","11","PREFEITO","11","PP","5592"
"2004","1","2925204","Nordeste","11","PREFEITO","11","PP","9016"
"2004","1","2925501","Nordeste","11","PREFEITO","11","PP","7595"
"2004","1","2925931","Nordeste","11","PREFEITO","11","PP","2042"
"2004","1","2925956","Nordeste","11","PREFEITO","11","PP","5364"
"2004","1","2926202","Nordeste","11","PREFEITO","11","PP","7892"
"2004","1","2926608","Nordeste","11","PREFEITO","11","PP","11694"
"2004","1","2926905","Nordeste","11","PREFEITO","11","PP","4241"
"2004","1","2927002","Nordeste","11","PREFEITO","11","PP","12009"
"2004","1","2927309","Nordeste","11","PREFEITO","11","PP","986"
"2004","1","2927804","Nordeste","11","PREFEITO","11","PP","1450"
"2004","1","2928109","Nordeste","11","PREFEITO","11","PP","7330"
"2004","1","2928208","Nordeste","11","PREFEITO","11","PP","9350"
"2004","1","2928307","Nordeste","11","PREFEITO","11","PP","2988"
"2004","1","2928406","Nordeste","11","PREFEITO","11","PP","7477"
"2004","1","2928802","Nordeste","11","PREFEITO","11","PP","8213"
"2004","1","2929107","Nordeste","11","PREFEITO","11","PP","6074"
"2004","1","2929206","Nordeste","11","PREFEITO","11","PP","9157"
"2004","1","2929305","Nordeste","11","PREFEITO","11","PP","7743"
"2004","1","2929354","Nordeste","11","PREFEITO","11","PP","1860"
"2004","1","2929602","Nordeste","11","PREFEITO","11","PP","5169"
"2004","1","2929701","Nordeste","11","PREFEITO","11","PP","4399"
"2004","1","2929909","Nordeste","11","PREFEITO","11","PP","10232"
"2004","1","2930006","Nordeste","11","PREFEITO","11","PP","2365"
"2004","1","2930204","Nordeste","11","PREFEITO","11","PP","10948"
"2004","1","2930600","Nordeste","11","PREFEITO","11","PP","1964"
"2004","1","2930766","Nordeste","11","PREFEITO","11","PP","3816"
"2004","1","2931350","Nordeste","11","PREFEITO","11","PP","17485"
"2004","1","2931707","Nordeste","11","PREFEITO","11","PP","4031"
"2004","1","2931806","Nordeste","11","PREFEITO","11","PP","6056"
"2004","1","2932903","Nordeste","11","PREFEITO","11","PP","16288"
"2004","1","2933158","Nordeste","11","PREFEITO","11","PP","3075"
"2004","1","2933455","Nordeste","11","PREFEITO","11","PP","3641"
"2004","1","2933604","Nordeste","11","PREFEITO","11","PP","10479"
"2004","1","3100302","Sudeste","11","PREFEITO","11","PP","2237"
"2004","1","3101201","Sudeste","11","PREFEITO","11","PP","1837"
"2004","1","3101631","Sudeste","11","PREFEITO","11","PP","2134"
"2004","1","3103405","Sudeste","11","PREFEITO","11","PP","7215"
"2004","1","3104007","Sudeste","11","PREFEITO","11","PP","43968"
"2004","1","3105004","Sudeste","11","PREFEITO","11","PP","520"
"2004","1","3105301","Sudeste","11","PREFEITO","11","PP","2089"
"2004","1","3106002","Sudeste","11","PREFEITO","11","PP","562"
"2004","1","3106804","Sudeste","11","PREFEITO","11","PP","1692"
"2004","1","3107208","Sudeste","11","PREFEITO","11","PP","1563"
"2004","1","3109204","Sudeste","11","PREFEITO","11","PP","2444"
"2004","1","3109808","Sudeste","11","PREFEITO","11","PP","1136"
"2004","1","3110509","Sudeste","11","PREFEITO","11","PP","580"
"2004","1","3111507","Sudeste","11","PREFEITO","11","PP","3955"
"2004","1","3111606","Sudeste","11","PREFEITO","11","PP","8821"
"2004","1","3111804","Sudeste","11","PREFEITO","11","PP","4106"
"2004","1","3112505","Sudeste","11","PREFEITO","11","PP","1114"
"2004","1","3112653","Sudeste","11","PREFEITO","11","PP","1526"
"2004","1","3113602","Sudeste","11","PREFEITO","11","PP","826"
"2004","1","3114006","Sudeste","11","PREFEITO","11","PP","1945"
"2004","1","3115102","Sudeste","11","PREFEITO","11","PP","4848"
"2004","1","3116159","Sudeste","11","PREFEITO","11","PP","1349"
"2004","1","3116209","Sudeste","11","PREFEITO","11","PP","590"
"2004","1","3116902","Sudeste","11","PREFEITO","11","PP","1081"
"2004","1","3117603","Sudeste","11","PREFEITO","11","PP","1195"
"2004","1","3117801","Sudeste","11","PREFEITO","11","PP","178"
"2004","1","3118106","Sudeste","11","PREFEITO","11","PP","2334"
"2004","1","3119104","Sudeste","11","PREFEITO","11","PP","3224"
"2004","1","3119302","Sudeste","11","PREFEITO","11","PP","5340"
"2004","1","3119401","Sudeste","11","PREFEITO","11","PP","4773"
"2004","1","3119500","Sudeste","11","PREFEITO","11","PP","3267"
"2004","1","3120201","Sudeste","11","PREFEITO","11","PP","3290"
"2004","1","3120508","Sudeste","11","PREFEITO","11","PP","3334"
"2004","1","3120706","Sudeste","11","PREFEITO","11","PP","1176"
"2004","1","3121100","Sudeste","11","PREFEITO","11","PP","957"
"2004","1","3121258","Sudeste","11","PREFEITO","11","PP","862"
"2004","1","3121605","Sudeste","11","PREFEITO","11","PP","9542"
"2004","1","3121902","Sudeste","11","PREFEITO","11","PP","1675"
"2004","1","3122355","Sudeste","11","PREFEITO","11","PP","50"
"2004","1","3122454","Sudeste","11","PREFEITO","11","PP","1748"
"2004","1","3123908","Sudeste","11","PREFEITO","11","PP","1810"
"2004","1","3125408","Sudeste","11","PREFEITO","11","PP","790"
"2004","1","3127305","Sudeste","11","PREFEITO","11","PP","2041"
"2004","1","3127354","Sudeste","11","PREFEITO","11","PP","153"
"2004","1","3128105","Sudeste","11","PREFEITO","11","PP","3196"
"2004","1","3128808","Sudeste","11","PREFEITO","11","PP","1263"
"2004","1","3129004","Sudeste","11","PREFEITO","11","PP","3041"
"2004","1","3129103","Sudeste","11","PREFEITO","11","PP","3243"
"2004","1","3129608","Sudeste","11","PREFEITO","11","PP","1437"
"2004","1","3130002","Sudeste","11","PREFEITO","11","PP","920"
"2004","1","3130705","Sudeste","11","PREFEITO","11","PP","1306"
"2004","1","3131208","Sudeste","11","PREFEITO","11","PP","5239"
"2004","1","3131604","Sudeste","11","PREFEITO","11","PP","1835"
"2004","1","3132008","Sudeste","11","PREFEITO","11","PP","1396"
"2004","1","3132305","Sudeste","11","PREFEITO","11","PP","2989"
"2004","1","3133006","Sudeste","11","PREFEITO","11","PP","3989"
"2004","1","3134400","Sudeste","11","PREFEITO","11","PP","4450"
"2004","1","3134509","Sudeste","11","PREFEITO","11","PP","1066"
"2004","1","3135050","Sudeste","11","PREFEITO","11","PP","7713"
"2004","1","3135605","Sudeste","11","PREFEITO","11","PP","2544"
"2004","1","3136306","Sudeste","11","PREFEITO","11","PP","918"
"2004","1","3136405","Sudeste","11","PREFEITO","11","PP","609"
"2004","1","3136603","Sudeste","11","PREFEITO","11","PP","1605"
"2004","1","3136801","Sudeste","11","PREFEITO","11","PP","1181"
"2004","1","3137403","Sudeste","11","PREFEITO","11","PP","156"
"2004","1","3137601","Sudeste","11","PREFEITO","11","PP","5241"
"2004","1","3138203","Sudeste","11","PREFEITO","11","PP","19072"
"2004","1","3138682","Sudeste","11","PREFEITO","11","PP","2071"
"2004","1","3139201","Sudeste","11","PREFEITO","11","PP","6001"
"2004","1","3139904","Sudeste","11","PREFEITO","11","PP","503"
"2004","1","3140605","Sudeste","11","PREFEITO","11","PP","1402"
"2004","1","3140803","Sudeste","11","PREFEITO","11","PP","3151"
"2004","1","3141405","Sudeste","11","PREFEITO","11","PP","6732"
"2004","1","3141801","Sudeste","11","PREFEITO","11","PP","5323"
"2004","1","3141900","Sudeste","11","PREFEITO","11","PP","1172"
"2004","1","3142254","Sudeste","11","PREFEITO","11","PP","1426"
"2004","1","3142304","Sudeste","11","PREFEITO","11","PP","139"
"2004","1","3142502","Sudeste","11","PREFEITO","11","PP","1087"
"2004","1","3142809","Sudeste","11","PREFEITO","11","PP","8531"
"2004","1","3142908","Sudeste","11","PREFEITO","11","PP","7980"
"2004","1","3143104","Sudeste","11","PREFEITO","11","PP","17028"
"2004","1","3143302","Sudeste","11","PREFEITO","11","PP","32818"
"2004","1","3143807","Sudeste","11","PREFEITO","11","PP","2354"
"2004","1","3143906","Sudeste","11","PREFEITO","11","PP","26828"
"2004","1","3145000","Sudeste","11","PREFEITO","11","PP","3725"
"2004","1","3145455","Sudeste","11","PREFEITO","11","PP","1268"
"2004","1","3145604","Sudeste","11","PREFEITO","11","PP","8703"
"2004","1","3145703","Sudeste","11","PREFEITO","11","PP","717"
"2004","1","3145802","Sudeste","11","PREFEITO","11","PP","1115"
"2004","1","3145851","Sudeste","11","PREFEITO","11","PP","563"
"2004","1","3146107","Sudeste","11","PREFEITO","11","PP","7917"
"2004","1","3147303","Sudeste","11","PREFEITO","11","PP","5146"
"2004","1","3147501","Sudeste","11","PREFEITO","11","PP","251"
"2004","1","3148004","Sudeste","11","PREFEITO","11","PP","43925"
"2004","1","3148103","Sudeste","11","PREFEITO","11","PP","21822"
"2004","1","3148202","Sudeste","11","PREFEITO","11","PP","95"
"2004","1","3148756","Sudeste","11","PREFEITO","11","PP","2270"
"2004","1","3149200","Sudeste","11","PREFEITO","11","PP","1208"
"2004","1","3149903","Sudeste","11","PREFEITO","11","PP","914"
"2004","1","3150109","Sudeste","11","PREFEITO","11","PP","715"
"2004","1","3150208","Sudeste","11","PREFEITO","11","PP","1154"
"2004","1","3150307","Sudeste","11","PREFEITO","11","PP","1205"
"2004","1","3150703","Sudeste","11","PREFEITO","11","PP","1386"
"2004","1","3151008","Sudeste","11","PREFEITO","11","PP","376"
"2004","1","3151503","Sudeste","11","PREFEITO","11","PP","7705"
"2004","1","3151800","Sudeste","11","PREFEITO","11","PP","2797"
"2004","1","3152105","Sudeste","11","PREFEITO","11","PP","7033"
"2004","1","3152131","Sudeste","11","PREFEITO","11","PP","1470"
"2004","1","3153103","Sudeste","11","PREFEITO","11","PP","1930"
"2004","1","3153509","Sudeste","11","PREFEITO","11","PP","2515"
"2004","1","3153608","Sudeste","11","PREFEITO","11","PP","3472"
"2004","1","3154705","Sudeste","11","PREFEITO","11","PP","980"
"2004","1","3154903","Sudeste","11","PREFEITO","11","PP","3939"
"2004","1","3156452","Sudeste","11","PREFEITO","11","PP","421"
"2004","1","3157278","Sudeste","11","PREFEITO","11","PP","1178"
"2004","1","3157906","Sudeste","11","PREFEITO","11","PP","3446"
"2004","1","3158300","Sudeste","11","PREFEITO","11","PP","1205"
"2004","1","3158409","Sudeste","11","PREFEITO","11","PP","1671"
"2004","1","3158508","Sudeste","11","PREFEITO","11","PP","2449"
"2004","1","3158706","Sudeste","11","PREFEITO","11","PP","798"
"2004","1","3159001","Sudeste","11","PREFEITO","11","PP","93"
"2004","1","3160603","Sudeste","11","PREFEITO","11","PP","1112"
"2004","1","3161304","Sudeste","11","PREFEITO","11","PP","2452"
"2004","1","3161700","Sudeste","11","PREFEITO","11","PP","1875"
"2004","1","3162104","Sudeste","11","PREFEITO","11","PP","350"
"2004","1","3162575","Sudeste","11","PREFEITO","11","PP","999"
"2004","1","3163003","Sudeste","11","PREFEITO","11","PP","1062"
"2004","1","3163409","Sudeste","11","PREFEITO","11","PP","3102"
"2004","1","3163904","Sudeste","11","PREFEITO","11","PP","1304"
"2004","1","3164605","Sudeste","11","PREFEITO","11","PP","638"
"2004","1","3165107","Sudeste","11","PREFEITO","11","PP","997"
"2004","1","3166402","Sudeste","11","PREFEITO","11","PP","614"
"2004","1","3166600","Sudeste","11","PREFEITO","11","PP","723"
"2004","1","3166907","Sudeste","11","PREFEITO","11","PP","1734"
"2004","1","3167004","Sudeste","11","PREFEITO","11","PP","804"
"2004","1","3169059","Sudeste","11","PREFEITO","11","PP","1199"
"2004","1","3169307","Sudeste","11","PREFEITO","11","PP","15957"
"2004","1","3170206","Sudeste","11","PREFEITO","11","PP","103295"
"2004","1","3170438","Sudeste","11","PREFEITO","11","PP","1968"
"2004","1","3170479","Sudeste","11","PREFEITO","11","PP","969"
"2004","1","3170602","Sudeste","11","PREFEITO","11","PP","450"
"2004","1","3171006","Sudeste","11","PREFEITO","11","PP","8421"
"2004","1","3171501","Sudeste","11","PREFEITO","11","PP","389"
"2004","1","3200102","Sudeste","11","PREFEITO","11","PP","12382"
"2004","1","3200409","Sudeste","11","PREFEITO","11","PP","150"
"2004","1","3201209","Sudeste","11","PREFEITO","11","PP","5696"
"2004","1","3202207","Sudeste","11","PREFEITO","11","PP","5150"
"2004","1","3202454","Sudeste","11","PREFEITO","11","PP","6606"
"2004","1","3202801","Sudeste","11","PREFEITO","11","PP","7529"
"2004","1","3203304","Sudeste","11","PREFEITO","11","PP","72"
"2004","1","3203320","Sudeste","11","PREFEITO","11","PP","2100"
"2004","1","3203403","Sudeste","11","PREFEITO","11","PP","6834"
"2004","1","3203700","Sudeste","11","PREFEITO","11","PP","4860"
"2004","1","3204351","Sudeste","11","PREFEITO","11","PP","1171"
"2004","1","3205002","Sudeste","11","PREFEITO","11","PP","41187"
"2004","1","3205309","Sudeste","11","PREFEITO","11","PP","44488"
"2004","1","3300225","Sudeste","11","PREFEITO","11","PP","3424"
"2004","1","3300456","Sudeste","11","PREFEITO","11","PP","14057"
"2004","1","3300605","Sudeste","11","PREFEITO","11","PP","1639"
"2004","1","3300902","Sudeste","11","PREFEITO","11","PP","88"
"2004","1","3301157","Sudeste","11","PREFEITO","11","PP","3342"
"2004","1","3301207","Sudeste","11","PREFEITO","11","PP","3740"
"2004","1","3301306","Sudeste","11","PREFEITO","11","PP","8231"
"2004","1","3302056","Sudeste","11","PREFEITO","11","PP","4243"
"2004","1","3302254","Sudeste","11","PREFEITO","11","PP","5315"
"2004","1","3302601","Sudeste","11","PREFEITO","11","PP","8121"
"2004","1","3302858","Sudeste","11","PREFEITO","11","PP","36441"
"2004","1","3302908","Sudeste","11","PREFEITO","11","PP","6777"
"2004","1","3303203","Sudeste","11","PREFEITO","11","PP","50098"
"2004","1","3303906","Sudeste","11","PREFEITO","11","PP","4882"
"2004","1","3304706","Sudeste","11","PREFEITO","11","PP","10250"
"2004","1","3305133","Sudeste","11","PREFEITO","11","PP","1931"
"2004","1","3305307","Sudeste","11","PREFEITO","11","PP","3375"
"2004","1","3305406","Sudeste","11","PREFEITO","11","PP","6777"
"2004","1","3305703","Sudeste","11","PREFEITO","11","PP","5329"
"2004","1","3305752","Sudeste","11","PREFEITO","11","PP","9710"
"2004","1","3306008","Sudeste","11","PREFEITO","11","PP","7577"
"2004","1","3306107","Sudeste","11","PREFEITO","11","PP","20145"
"2004","1","3306156","Sudeste","11","PREFEITO","11","PP","2480"
"2004","1","3306206","Sudeste","11","PREFEITO","11","PP","116"
"2004","1","3500501","Sudeste","11","PREFEITO","11","PP","3317"
"2004","1","3500758","Sudeste","11","PREFEITO","11","PP","575"
"2004","1","3501400","Sudeste","11","PREFEITO","11","PP","1249"
"2004","1","3501509","Sudeste","11","PREFEITO","11","PP","1261"
"2004","1","3502101","Sudeste","11","PREFEITO","11","PP","3921"
"2004","1","3503000","Sudeste","11","PREFEITO","11","PP","1223"
"2004","1","3503505","Sudeste","11","PREFEITO","11","PP","66"
"2004","1","3503703","Sudeste","11","PREFEITO","11","PP","2625"
"2004","1","3504008","Sudeste","11","PREFEITO","11","PP","8634"
"2004","1","3504206","Sudeste","11","PREFEITO","11","PP","112"
"2004","1","3504909","Sudeste","11","PREFEITO","11","PP","3396"
"2004","1","3505203","Sudeste","11","PREFEITO","11","PP","1714"
"2004","1","3505609","Sudeste","11","PREFEITO","11","PP","5827"
"2004","1","3506706","Sudeste","11","PREFEITO","11","PP","2599"
"2004","1","3507100","Sudeste","11","PREFEITO","11","PP","5267"
"2004","1","3507159","Sudeste","11","PREFEITO","11","PP","937"
"2004","1","3507407","Sudeste","11","PREFEITO","11","PP","2241"
"2004","1","3507506","Sudeste","11","PREFEITO","11","PP","1279"
"2004","1","3507902","Sudeste","11","PREFEITO","11","PP","888"
"2004","1","3508207","Sudeste","11","PREFEITO","11","PP","107"
"2004","1","3508306","Sudeste","11","PREFEITO","11","PP","117"
"2004","1","3509403","Sudeste","11","PREFEITO","11","PP","7209"
"2004","1","3510302","Sudeste","11","PREFEITO","11","PP","2398"
"2004","1","3510807","Sudeste","11","PREFEITO","11","PP","7235"
"2004","1","3511904","Sudeste","11","PREFEITO","11","PP","2055"
"2004","1","3512100","Sudeste","11","PREFEITO","11","PP","1765"
"2004","1","3512407","Sudeste","11","PREFEITO","11","PP","5062"
"2004","1","3513504","Sudeste","11","PREFEITO","11","PP","1603"
"2004","1","3514601","Sudeste","11","PREFEITO","11","PP","1720"
"2004","1","3515004","Sudeste","11","PREFEITO","11","PP","1184"
"2004","1","3515186","Sudeste","11","PREFEITO","11","PP","11399"
"2004","1","3515202","Sudeste","11","PREFEITO","11","PP","2851"
"2004","1","3515509","Sudeste","11","PREFEITO","11","PP","12826"
"2004","1","3516200","Sudeste","11","PREFEITO","11","PP","6456"
"2004","1","3517208","Sudeste","11","PREFEITO","11","PP","1795"
"2004","1","3520004","Sudeste","11","PREFEITO","11","PP","2399"
"2004","1","3521903","Sudeste","11","PREFEITO","11","PP","4490"
"2004","1","3523305","Sudeste","11","PREFEITO","11","PP","3550"
"2004","1","3523701","Sudeste","11","PREFEITO","11","PP","292"
"2004","1","3523800","Sudeste","11","PREFEITO","11","PP","394"
"2004","1","3524501","Sudeste","11","PREFEITO","11","PP","1633"
"2004","1","3525102","Sudeste","11","PREFEITO","11","PP","7676"
"2004","1","3525706","Sudeste","11","PREFEITO","11","PP","9066"
"2004","1","3525805","Sudeste","11","PREFEITO","11","PP","1348"
"2004","1","3526605","Sudeste","11","PREFEITO","11","PP","366"
"2004","1","3528403","Sudeste","11","PREFEITO","11","PP","590"
"2004","1","3529302","Sudeste","11","PREFEITO","11","PP","11981"
"2004","1","3529500","Sudeste","11","PREFEITO","11","PP","1389"
"2004","1","3530201","Sudeste","11","PREFEITO","11","PP","2303"
"2004","1","3531209","Sudeste","11","PREFEITO","11","PP","782"
"2004","1","3532157","Sudeste","11","PREFEITO","11","PP","757"
"2004","1","3532702","Sudeste","11","PREFEITO","11","PP","841"
"2004","1","3533304","Sudeste","11","PREFEITO","11","PP","545"
"2004","1","3533809","Sudeste","11","PREFEITO","11","PP","182"
"2004","1","3534807","Sudeste","11","PREFEITO","11","PP","2189"
"2004","1","3535002","Sudeste","11","PREFEITO","11","PP","1610"
"2004","1","3535705","Sudeste","11","PREFEITO","11","PP","1969"
"2004","1","3537008","Sudeste","11","PREFEITO","11","PP","470"
"2004","1","3537305","Sudeste","11","PREFEITO","11","PP","40"
"2004","1","3538204","Sudeste","11","PREFEITO","11","PP","1801"
"2004","1","3538303","Sudeste","11","PREFEITO","11","PP","1169"
"2004","1","3538808","Sudeste","11","PREFEITO","11","PP","5162"
"2004","1","3540408","Sudeste","11","PREFEITO","11","PP","1684"
"2004","1","3540705","Sudeste","11","PREFEITO","11","PP","1118"
"2004","1","3540804","Sudeste","11","PREFEITO","11","PP","5025"
"2004","1","3541505","Sudeste","11","PREFEITO","11","PP","4632"
"2004","1","3541653","Sudeste","11","PREFEITO","11","PP","466"
"2004","1","3544400","Sudeste","11","PREFEITO","11","PP","357"
"2004","1","3544905","Sudeste","11","PREFEITO","11","PP","195"
"2004","1","3546009","Sudeste","11","PREFEITO","11","PP","2694"
"2004","1","3547106","Sudeste","11","PREFEITO","11","PP","178"
"2004","1","3548005","Sudeste","11","PREFEITO","11","PP","3293"
"2004","1","3548401","Sudeste","11","PREFEITO","11","PP","1349"
"2004","1","3549607","Sudeste","11","PREFEITO","11","PP","635"
"2004","1","3550308","Sudeste","11","PREFEITO","11","PP","734580"
"2004","1","3551900","Sudeste","11","PREFEITO","11","PP","1930"
"2004","1","3552304","Sudeste","11","PREFEITO","11","PP","2222"
"2004","1","3552601","Sudeste","11","PREFEITO","11","PP","126"
"2004","1","3552700","Sudeste","11","PREFEITO","11","PP","3230"
"2004","1","3552908","Sudeste","11","PREFEITO","11","PP","1907"
"2004","1","3553203","Sudeste","11","PREFEITO","11","PP","2070"
"2004","1","3553609","Sudeste","11","PREFEITO","11","PP","2545"
"2004","1","3554805","Sudeste","11","PREFEITO","11","PP","911"
"2004","1","3555802","Sudeste","11","PREFEITO","11","PP","2815"
"2004","1","3555901","Sudeste","11","PREFEITO","11","PP","446"
"2004","1","3556107","Sudeste","11","PREFEITO","11","PP","3840"
"2004","1","3556602","Sudeste","11","PREFEITO","11","PP","489"
"2004","1","3556909","Sudeste","11","PREFEITO","11","PP","1870"
"2004","1","3557204","Sudeste","11","PREFEITO","11","PP","2219"
"2004","1","4100202","Sul","11","PREFEITO","11","PP","1080"
"2004","1","4100301","Sul","11","PREFEITO","11","PP","1774"
"2004","1","4101408","Sul","11","PREFEITO","11","PP","8800"
"2004","1","4101903","Sul","11","PREFEITO","11","PP","3705"
"2004","1","4102109","Sul","11","PREFEITO","11","PP","8063"
"2004","1","4102208","Sul","11","PREFEITO","11","PP","1124"
"2004","1","4102406","Sul","11","PREFEITO","11","PP","4578"
"2004","1","4103701","Sul","11","PREFEITO","11","PP","13415"
"2004","1","4103909","Sul","11","PREFEITO","11","PP","4195"
"2004","1","4104402","Sul","11","PREFEITO","11","PP","5145"
"2004","1","4105201","Sul","11","PREFEITO","11","PP","3711"
"2004","1","4105904","Sul","11","PREFEITO","11","PP","4923"
"2004","1","4106308","Sul","11","PREFEITO","11","PP","5162"
"2004","1","4106456","Sul","11","PREFEITO","11","PP","1389"
"2004","1","4107306","Sul","11","PREFEITO","11","PP","2751"
"2004","1","4107751","Sul","11","PREFEITO","11","PP","2621"
"2004","1","4107801","Sul","11","PREFEITO","11","PP","686"
"2004","1","4107900","Sul","11","PREFEITO","11","PP","2074"
"2004","1","4108403","Sul","11","PREFEITO","11","PP","23635"
"2004","1","4108551","Sul","11","PREFEITO","11","PP","220"
"2004","1","4108601","Sul","11","PREFEITO","11","PP","1587"
"2004","1","4108908","Sul","11","PREFEITO","11","PP","1514"
"2004","1","4109104","Sul","11","PREFEITO","11","PP","1117"
"2004","1","4109401","Sul","11","PREFEITO","11","PP","42649"
"2004","1","4109757","Sul","11","PREFEITO","11","PP","1178"
"2004","1","4110052","Sul","11","PREFEITO","11","PP","813"
"2004","1","4110102","Sul","11","PREFEITO","11","PP","4059"
"2004","1","4110300","Sul","11","PREFEITO","11","PP","761"
"2004","1","4110409","Sul","11","PREFEITO","11","PP","1380"
"2004","1","4110656","Sul","11","PREFEITO","11","PP","1303"
"2004","1","4111407","Sul","11","PREFEITO","11","PP","2105"
"2004","1","4113429","Sul","11","PREFEITO","11","PP","1615"
"2004","1","4113734","Sul","11","PREFEITO","11","PP","1138"
"2004","1","4113759","Sul","11","PREFEITO","11","PP","1242"
"2004","1","4114203","Sul","11","PREFEITO","11","PP","5730"
"2004","1","4114351","Sul","11","PREFEITO","11","PP","1057"
"2004","1","4114401","Sul","11","PREFEITO","11","PP","4909"
"2004","1","4114807","Sul","11","PREFEITO","11","PP","5903"
"2004","1","4115200","Sul","11","PREFEITO","11","PP","43133"
"2004","1","4115358","Sul","11","PREFEITO","11","PP","2007"
"2004","1","4115408","Sul","11","PREFEITO","11","PP","2685"
"2004","1","4115739","Sul","11","PREFEITO","11","PP","1429"
