cve_entIFE,cve_mpioIFE,seccion,pobtot1994,avgpoverty,pobelegiblep,treatment,numerotreated,numerocontrol,one_random,two_random,early_progresa_p,villages,villages2,pri1994,votos_totales1994,pan1994,prd1994,t2000,t1994,pri2000s,pri1994s,pan2000s,pan1994s,prd2000s,prd1994s,rep_total,rep_PAN,rep_PRD,rep_PRI,_Ivillages_2,_Ivillages_3,_Ivillages_4,_Ivillages_5,_Ivillages_6,_Ivillages_7,_Ivillages_8,_Ivillages_9,_Ivillages_10,_Ivillages_11,_Ivillages_12,_Ivillages_13,_Ivillages_14
13,81,1612,221,4,1,1,1,NA,1,0,1,1,NA,77,88,4,2,0.7760000228881836,0.6466606259346008,0.42399999499320984,0.5658280849456787,0.24799999594688416,0.029393665492534637,0.03200000151991844,0.014696832746267319,12,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,81,1617,625,4.333333492279053,1,0,NA,1,1,0,0.19685038924217224,3,NA,217,264,15,11,0.6639785170555115,0.6132227182388306,0.4838709533214569,0.5040504932403564,0.08602150529623032,0.034842200577259064,0.04301075264811516,0.025550946593284607,12,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,84,1663,332,4,1,1,1,NA,1,0,1,2,NA,87,117,7,17,0.6568047404289246,0.6250102519989014,0.44378697872161865,0.4647512435913086,0.047337278723716736,0.037393778562545776,0.15976330637931824,0.09081345796585083,6,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,84,1664,376,4.333333492279053,1,1,1,NA,1,0,1,3,NA,105,137,3,19,0.7354497313499451,0.6482700705528259,0.5873016119003296,0.49684929847717285,0.05820105969905853,0.014195694588124752,0.07407407462596893,0.08990606665611267,6,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
13,84,1673,307,4,1,1,1,NA,1,0,1,2,NA,78,95,2,10,0.6666666865348816,0.7018526196479797,0.6078431606292725,0.5762579441070557,0,0.014775844290852547,0.05882352963089943,0.07387921959161758,5,NA,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,84,1696,425,4.199999809265137,1,1,1,NA,1,0,1,5,NA,141,156,2,4,0.6406926512718201,0.7403321862220764,0.5584415793418884,0.6691464185714722,0.051948051899671555,0.009491438046097755,0.025974025949835777,0.01898287609219551,5,NA,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
13,84,1698,174,4.5,1,1,1,NA,1,0,1,2,NA,63,98,0,33,1,0.9082583785057068,0.704081654548645,0.5838803648948669,0.09183673560619354,0,0.19387754797935486,0.3058421015739441,5,NA,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
13,84,1704,335,4,1,0,NA,1,1,0,0,1,NA,83,134,11,33,0.6497696042060852,0.7096774578094482,0.3317972421646118,0.43957632780075073,0.08294931054115295,0.058257102966308594,0.20276497304439545,0.17477130889892578,5,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,1705,181,4,1,0,NA,2,0,1,0,1,1,58,61,0,2,0.4637681245803833,0.6558215022087097,0.43478259444236755,0.6235679984092712,0,0,0.014492753893136978,0.02150234393775463,5,NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13,84,1706,363,4.333333492279053,1,1,1,NA,1,0,1,3,NA,150,168,2,7,0.8810811042785645,0.7845226526260376,0.7135134935379028,0.7004666924476624,0.037837836891412735,0.00933955516666174,0.07567567378282547,0.0326884463429451,5,NA,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
16,9,157,1540,4.777777671813965,1,1,1,NA,1,0,0.6710526347160339,13,NA,176,477,14,251,0.6352624297142029,0.6742987036705017,0.24495288729667664,0.24879784882068634,0.052489906549453735,0.019790736958384514,0.3001345992088318,0.354819655418396,16,5,5,6,0,0,0,0,0,0,0,0,0,0,0,1,0
16,9,162,460,4.333333492279053,1,1,1,NA,1,0,1,7,NA,48,135,7,64,0.67136150598526,0.5973101854324341,0.26760563254356384,0.21237695217132568,0.13145539164543152,0.03097163885831833,0.24413146078586578,0.2831692695617676,8,2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
16,9,164,1270,4.25,1,0,NA,1,1,0,0.8392857313156128,13,NA,243,378,17,90,0.5867347121238708,0.5572212338447571,0.3027210831642151,0.3582136332988739,0.09013605117797852,0.02506021410226822,0.18197278678417206,0.13267171382904053,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0
16,9,166,1426,4,0.6444600224494934,0,NA,1,1,0,0.471615731716156,5,NA,233,517,29,217,0.7119113802909851,0.6824585795402527,0.3088642656803131,0.30756837129592896,0.07340720295906067,0.038281042128801346,0.29501384496688843,0.28644779324531555,16,4,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
16,13,224,748,5,1,1,1,NA,1,0,1,8,NA,74,177,2,89,0.577049195766449,0.5500460267066956,0.43278688192367554,0.22996273636817932,0.03934426233172417,0.006215209141373634,0.08524589985609055,0.27657681703567505,6,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0
16,17,292,1957,4,0.2473173290491104,1,1,NA,1,0,1,6,NA,254,856,99,417,0.6792452931404114,0.7685069441795349,0.11156685650348663,0.22803828120231628,0.09844134747982025,0.08888106048107147,0.44134536385536194,0.3743777871131897,16,4,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0
16,22,359,1178,4.599999904632568,1,1,2,NA,0,1,0.9470198750495911,14,5,158,535,10,249,0.7106227278709412,1,0.12637363374233246,0.29551318287849426,0.18498168885707855,0.018703365698456764,0.30586081743240356,0.4657137989997864,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
16,31,446,1212,3,0.2887788712978363,1,1,NA,1,0,0.5882353186607361,4,NA,349,600,94,113,0.7943548560142517,0.8987710475921631,0.3561827838420868,0.5227851271629333,0.26075267791748047,0.14080746471881866,0.16263440251350403,0.16926854848861694,12,2,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0
16,31,454,1148,3.75,0.907665491104126,1,1,NA,1,0,0.7707509994506836,7,NA,270,628,35,272,1,1,0.5752426981925964,0.4636136293411255,0.2063106745481491,0.060098063200712204,0.6237863898277283,0.4670478105545044,14,2,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0
16,34,523,599,3,0.3322203755378723,1,1,NA,1,0,0.38461539149284363,2,NA,147,262,36,66,0.7678018808364868,0.8460739850997925,0.28173375129699707,0.47470563650131226,0.22910216450691223,0.11625444144010544,0.2476780116558075,0.21313314139842987,7,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
16,35,564,1671,4.5714287757873535,1,0,NA,1,1,0,0.7760416865348816,8,NA,278,522,3,226,0.7913165092468262,0.6774782538414001,0.3949579894542694,0.3608025908470154,0.03501400724053383,0.003893553279340267,0.3263305425643921,0.2933143377304077,14,2,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0
16,35,566,1148,4,0.7778745889663696,1,1,NA,1,0,0.6594203114509583,5,NA,269,405,6,117,0.6880415678024292,0.6906061768531799,0.4384748637676239,0.45869889855384827,0.020797226577997208,0.010231202468276024,0.2010398656129837,0.1995084434747696,7,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
16,35,569,866,4.454545497894287,0.957274854183197,0,NA,1,1,0,0.6608695387840271,14,NA,151,370,2,191,0.7837209105491638,0.8977609872817993,0.3279069662094116,0.36638352274894714,0.01860465109348297,0.00485276198014617,0.42093023657798767,0.4634387791156769,14,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
16,38,616,1396,4.9375,1,1,1,NA,1,0,0.78125,14,NA,227,351,1,98,0.4178885519504547,0.52703857421875,0.23900292813777924,0.34084832668304443,0.013196481391787529,0.0015015344833955169,0.16275659203529358,0.14715038239955902,7,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
16,38,635,1116,4.9375,1,1,2,NA,0,1,0.8141592741012573,14,5,NA,NA,NA,NA,0.5390334725379944,NA,0.3736059367656708,NA,0.0018587360391393304,NA,0.1468401551246643,NA,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
16,41,670,680,4.199999809265137,0.5088235139846802,1,2,NA,0,1,0.3106796145439148,8,4,298,390,19,27,1,1,0.8413284420967102,0.8902058601379395,0.19926199316978455,0.0567580945789814,0.26937270164489746,0.08065623790025711,8,3,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0
16,47,776,559,4,1,1,1,NA,1,0,0.9833333492279053,2,NA,145,209,0,61,0.8007380366325378,0.75895756483078,0.4428044259548187,0.5265495181083679,0.06642066687345505,0,0.27306273579597473,0.22151392698287964,9,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
16,48,789,565,4.25,1,1,1,NA,1,0,0.4921875,4,NA,89,261,0,172,0.898692786693573,0.9256322979927063,0.33986929059028625,0.3156370520591736,0.003267973894253373,0,0.5522875785827637,0.6099952459335327,7,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
16,48,794,419,4.714285850524902,1,1,1,NA,1,0,0.5918367505073547,8,NA,59,146,0,82,0.7623762488365173,0.7593940496444702,0.3465346395969391,0.3068784177303314,0.019801979884505272,0,0.3762376308441162,0.42650899291038513,7,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0
16,48,798,645,5,1,1,1,NA,1,0,0.967391312122345,7,NA,153,297,1,140,0.8990825414657593,0.9531407356262207,0.46177369356155396,0.4910118877887726,0,0.003209227928891778,0.43119266629219055,0.4492919147014618,8,2,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
16,52,885,26526,4,0.009575510397553444,1,1,NA,1,0,0.5833333134651184,7,NA,221,468,78,132,0.03812277317047119,0.033774178475141525,0.01048880536109209,0.015948917716741562,0.013514421880245209,0.005629030056297779,0.01277482695877552,0.00952605064958334,14,4,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0
16,52,903,2940,3.5,0.2479591816663742,1,1,NA,1,0,0.6987951993942261,6,NA,288,998,63,528,0.7199715971946716,0.7557014226913452,0.11442785710096359,0.21807816624641418,0.10092394798994064,0.04770459607243538,0.47690120339393616,0.39980995655059814,20,5,6,9,0,0,0,0,1,0,0,0,0,0,0,0,0
16,52,906,2301,4,0.28900477290153503,0,NA,1,1,0,0.835106372833252,6,NA,172,448,15,214,0.3419833183288574,0.3844519555568695,0.10287302732467651,0.14760209619998932,0.05468025803565979,0.012872275896370411,0.17238183319568634,0.18364445865154266,7,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0
16,52,909,4399,4,0.07933621108531952,1,1,NA,1,0,1,6,NA,207,537,15,303,0.23996470868587494,0.24012333154678345,0.0855756476521492,0.0925615057349205,0.030877811834216118,0.006707355380058289,0.11865901947021484,0.1354885846376419,14,4,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0
16,52,910,1078,4.400000095367432,1,1,1,NA,1,0,0.9909909963607788,5,NA,180,431,24,187,0.570270299911499,0.8300936222076416,0.18783783912658691,0.3466748297214508,0.06621621549129486,0.04622331261634827,0.2986486554145813,0.3601566255092621,7,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
16,52,925,1066,4.5,1,0,NA,1,1,0,0.6185566782951355,4,NA,88,329,7,208,0.5087719559669495,0.5950031280517578,0.07814992219209671,0.15914976596832275,0.020733652636408806,0.012659640051424503,0.39234450459480286,0.37617218494415283,7,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
16,54,1254,725,4.25,0.6386206746101379,1,1,NA,1,0,0.5894736647605896,5,NA,164,284,23,87,0.640586793422699,0.6874793767929077,0.32518336176872253,0.3969951272010803,0.1393643021583557,0.05567614734172821,0.15647922456264496,0.2106010764837265,7,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0
16,54,1255,1422,5,1,0,NA,1,1,0,0.6547619104385376,5,NA,264,383,16,87,0.5734265446662903,0.5222893357276917,0.4097902178764343,0.3600114583969116,0.0419580414891243,0.021818876266479492,0.0923076942563057,0.11864013969898224,16,4,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
16,54,1260,1248,3.799999952316284,0.4455128312110901,0,NA,1,1,0,0.3799999952316284,5,NA,74,236,33,121,0.7288401126861572,0.3426400125026703,0.2664576768875122,0.10743796825408936,0.16927899420261383,0.04791152849793434,0.2523511052131653,0.17567560076713562,17,5,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0
16,54,1272,926,4.666666507720947,1,1,1,1,1,0,0.5288461446762085,3,NA,82,250,11,133,0.6082724928855896,0.5634812116622925,0.2457420974969864,0.18482182919979095,0.05596106871962547,0.024793172255158424,0.2846715450286865,0.2997719943523407,8,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
16,54,1276,2356,3.8888888359069824,0.2716468572616577,1,1,NA,1,0,0.9714285731315613,10,NA,432,802,89,199,0.47734734416007996,0.6390983462333679,0.17071568965911865,0.34425246715545654,0.09914641827344894,0.0709223821759224,0.17334209382534027,0.1585792601108551,22,4,6,9,0,0,0,0,0,0,0,0,1,0,0,0,0
16,54,1279,1139,4.888888835906982,1,1,1,NA,1,0,1,11,NA,115,418,23,239,0.6003372669219971,0.7389061450958252,0.13827992975711823,0.20328758656978607,0.10792580246925354,0.040657516568899155,0.3086003363132477,0.4224846363067627,7,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
16,54,1280,1408,4.785714149475098,1,1,1,NA,1,0,0.9904305934906006,14,NA,203,656,28,342,0.7286036014556885,0.9045382738113403,0.17680180072784424,0.27991047501564026,0.08896396309137344,0.03860834240913391,0.42004504799842834,0.4715733230113983,32,7,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1
16,62,1384,1745,3.5,0.3031518757343292,0,NA,1,1,0,0.1986531913280487,4,NA,242,763,2,475,0.8518072366714478,1,0.3108433783054352,0.3215937614440918,0.01807228848338127,0.0026577995158731937,0.48433735966682434,0.631227433681488,12,2,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0
16,78,1772,949,4.857142925262451,1,0,NA,1,1,0,0.6666666865348816,14,NA,75,273,1,176,0.4377289414405823,0.5747592449188232,0.1538461595773697,0.1579008847475052,0.012820512987673283,0.0021053452510386705,0.2490842491388321,0.3705407679080963,7,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
16,78,1774,1112,4.5,1,1,1,1,1,0,0.8046875,11,NA,231,355,0,123,0.6229507923126221,0.5830469727516174,0.3715847134590149,0.3793911039829254,0.009107467718422413,0,0.23497267067432404,0.20201344788074493,8,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0
16,78,1776,494,4.333333492279053,1,1,1,NA,1,0,0.8970588445663452,4,NA,94,191,0,86,0.5849802494049072,0.6569553017616272,0.3596837818622589,0.3233183026313782,0,0,0.22134387493133545,0.2958018481731415,8,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
16,78,1787,467,4.666666507720947,1,1,1,NA,1,0,1,4,NA,130,256,0,109,0.8629032373428345,1,0.39919355511665344,0.51699066162109375,0.02822580561041832,0,0.4193548262119293,0.4334767758846283,7,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0
16,80,1807,747,4,0.5823293328285217,0,NA,1,1,0,0.13592232763767242,4,NA,136,288,18,100,0.7973684072494507,0.7316259145736694,0.2210526317358017,0.3454900085926056,0.07894736528396606,0.04572661966085434,0.4368421137332916,0.2540367841720581,8,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
16,80,1809,724,4.5,1,0,NA,1,1,0,0.6634615659713745,4,NA,122,235,6,99,0.6100795865058899,0.6130043268203735,0.25464192032814026,0.31824052333831787,0.06366048008203506,0.015651173889636993,0.2811671197414398,0.2582443654537201,8,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
16,80,1811,835,4.5,1,1,1,NA,1,0,0.8918918967247009,6,NA,163,284,20,80,0.6304348111152649,0.7078531980514526,0.21195651590824127,0.40626785159111023,0.0625,0.04984881728887558,0.301630437374115,0.19939526915550232,8,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
16,80,1812,1446,4.333333492279053,1,1,1,NA,1,0,0.994413435459137,3,NA,305,490,17,103,0.5364865064620972,0.6870032548904419,0.20675675570964813,0.42762449383735657,0.07567567378282547,0.02383480779826641,0.21486486494541168,0.1444108933210373,8,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
16,80,1816,804,3.799999952316284,0.746268630027771,1,1,NA,1,0,0.7525773048400879,6,NA,151,303,13,106,0.7174515128135681,0.7246496677398682,0.13296398520469666,0.3611290454864502,0.060941826552152634,0.03109057992696762,0.4736842215061188,0.2535077929496765,7,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0
16,81,1827,1471,4.285714149475098,0.5649217963218689,1,1,NA,1,0,0.9593495726585388,8,NA,289,624,60,181,0.6602176427841187,0.8448712825775146,0.14147521555423737,0.39129453897476196,0.1172914132475853,0.08123762160539627,0.3639661371707916,0.245066836476326,16,4,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0
16,81,1828,2385,4.4285712242126465,1,1,1,NA,1,0,0.6800000071525574,9,NA,443,836,31,299,0.5868028402328491,0.7693450450897217,0.2120974063873291,0.4076792597770691,0.05263157933950424,0.028528345748782158,0.2867242693901062,0.2751604914665222,15,3,6,6,0,0,0,0,0,0,0,1,0,0,0,0,0
16,82,1833,845,4.199999809265137,1,1,1,NA,1,0,0.8305084705352783,14,NA,257,458,2,183,0.8619329333305359,1,0.48126232624053955,0.6301425695419312,0.009861933067440987,0.004903833381831646,0.35305720567703247,0.44870075583457947,8,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
16,82,1835,452,4.5,1,1,1,NA,1,0,0.9074074029922485,2,NA,72,139,0,65,0.7531380653381348,0.7304622530937195,0.3305439352989197,0.37836894392967224,0.016736401244997978,0,0.3933054506778717,0.3415830731391907,8,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
16,82,1836,1728,4.599999904632568,1,0,NA,1,1,0,0.8656716346740723,4,NA,297,653,0,345,0.8287596106529236,0.8064295649528503,0.45334798097610474,0.36678341031074524,0.007683863863348961,0,0.36443468928337097,0.4260615408420563,14,2,6,6,0,0,1,0,0,0,0,0,0,0,0,0,0
16,82,1838,306,5,1,1,1,NA,1,0,0.9411764740943909,3,NA,55,60,0,5,0.5233644843101501,0.5065444111824036,0.37383177876472473,0.46433237195014954,0.018691588193178177,0,0.10280373692512512,0.04221203178167343,8,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0
16,83,1848,19776,3.4285714626312256,0.04227346181869507,1,1,NA,1,0,0.5251798629760742,7,NA,322,837,173,273,0.073618583381176,0.07847832143306732,0.020838670432567596,0.03019118122756481,0.018191134557127953,0.016220727935433388,0.030574770644307137,0.025596871972084045,18,3,6,9,0,0,0,0,0,1,0,0,0,0,0,0,0
16,83,1860,1114,4,0.6014362573623657,0,NA,1,1,0,0.4615384638309479,7,NA,319,547,52,44,0.644444465637207,0.9436344504356384,0.36666667461395264,0.5503096580505371,0.13650794327259064,0.08970565348863602,0.11587301641702652,0.07590477913618088,7,2,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0
16,83,1870,1518,4.666666507720947,1,1,1,NA,1,0,1,8,NA,310,531,36,135,0.6347606778144836,0.7483025193214417,0.30226701498031616,0.43686211109161377,0.04408060386776924,0.05073237419128418,0.26448363065719604,0.19024640321731567,12,2,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0
16,83,1880,1216,3.142857074737549,0.14391447603702545,1,1,NA,1,0,0,7,NA,258,517,94,113,0.7594727873802185,0.8470522165298462,0.2883031368255615,0.4227069020271301,0.1943986862897873,0.15400949120521545,0.2372322827577591,0.18513907492160797,7,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
16,93,2014,3878,4.857142925262451,0.16606497764587402,0,NA,1,1,0,0.15343914926052094,14,NA,423,744,9,291,0.3837147355079651,0.4095519185066223,0.19957424700260162,0.2328500896692276,0.015433741733431816,0.004954257048666477,0.156998410820961,0.16018764674663544,14,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
16,98,2093,1331,4.733333110809326,1,0,NA,1,1,0,0.7711864113807678,14,NA,73,262,8,133,0.39408865571022034,0.4506342113018036,0.1625615805387497,0.12555839121341705,0.01149425283074379,0.013759822584688663,0.18719211220741272,0.22875705361366272,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
16,99,2118,9859,3.5714285373687744,0.10132873803377151,0,NA,1,1,0,0.4431818127632141,8,NA,506,1019,135,303,0.19117647409439087,0.18756234645843506,0.07370658963918686,0.09313694387674332,0.05333097279071808,0.02484879083931446,0.05616584047675133,0.05577172711491585,24,6,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0
16,100,2136,1196,4.666666507720947,0.9590300917625427,1,1,NA,1,0,0.8984375,11,NA,111,300,5,177,0.5365448594093323,0.5288751721382141,0.21594683825969696,0.1956838071346283,0,0.008814586326479912,0.31561461091041565,0.3120363652706146,7,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0
16,100,2150,307,4.75,1,1,1,NA,1,0,0.8918918967247009,6,NA,30,101,0,68,0.8839285969734192,0.7518479824066162,0.1696428507566452,0.22332118451595306,0.0714285746216774,0,0.6339285969734192,0.5061947107315063,7,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
16,111,2560,744,3.75,0.39919355511665344,0,NA,1,1,0,0.16483516991138458,6,NA,325,738,73,268,1.9584416151046753,1.8588839769363403,0.34545454382896423,0.8186142444610596,0.3974025845527649,0.18387334048748016,1.1090909242630005,0.6750418543815613,13,3,4,6,0,0,0,0,1,0,0,0,0,0,0,0,0
16,113,2632,1233,3.4000000953674316,0.1492295265197754,1,1,NA,1,0,0.12389380484819412,6,NA,167,310,28,96,0.5518617033958435,0.5449827909469604,0.269946813583374,0.29358750581741333,0.0731382966041565,0.04922425001859665,0.17952127754688263,0.16876886785030365,8,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0
16,113,2638,2795,3.75,0.18962432444095612,1,1,1,1,0,0.06521739065647125,6,NA,402,897,135,294,0.5066744089126587,0.6593509912490845,0.19210678339004517,0.29549509286880493,0.12768426537513733,0.09923342615365982,0.1654091626405716,0.21610835194587708,24,6,9,9,0,0,0,0,1,0,0,0,0,0,0,0,0
16,113,2641,2202,4,1,1,1,NA,1,0,0.9099099040031433,3,NA,306,624,12,254,0.692307710647583,0.6228042840957642,0.268767386674881,0.3054136335849762,0.1417979598045349,0.011977004818618298,0.2409638613462448,0.25351327657699585,16,4,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0
16,113,2647,1501,4.166666507720947,0.8107928037643433,1,1,NA,1,0,0.2210526317358017,11,NA,155,281,3,110,0.36172693967819214,0.37071260809898376,0.18903151154518127,0.20448561012744904,0.002333722310140729,0.003957786131650209,0.16102683544158936,0.1451188176870346,8,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0
16,113,2651,2832,3.8181817531585693,0.762005627155304,0,NA,1,1,0,0.6693227291107178,13,NA,361,571,54,80,0.5475819110870361,0.40409085154533386,0.2831513285636902,0.2554759979248047,0.10842433571815491,0.03821524605154991,0.1372854858636856,0.056615181267261505,24,6,9,9,0,0,0,0,0,0,0,0,0,0,0,1,0
16,35,2667,424,5,1,0,NA,1,1,0,0.019999999552965164,1,NA,133,160,1,19,0.8090452551841736,0.7604057788848877,0.6281406879425049,0.6320872902870178,0.035175878554582596,0.004752536304295063,0.12562814354896545,0.09029818326234818,7,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16,35,2668,944,5,1,0,NA,1,1,0,0.8939393758773804,7,NA,122,275,0,152,0.5290697813034058,0.633714497089386,0.1899224817752838,0.2811388075351715,0,0,0.3217054307460785,0.3502712845802307,7,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0
21,1,5,16028,4.400000095367432,0.03799600526690483,0,NA,1,1,0,0.5,5,NA,426,853,167,219,0.09750144928693771,0.10758701711893082,0.038814641535282135,0.053730446845293045,0.034166183322668076,0.021063342690467834,0.021963974460959435,0.02762199006974697,21,9,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0
