treat,pctVV,elected,male,occBlue.collar,occEducation,occGovernment,occMedia,occNone,occOther,occPolitician,occWhite.collar,lat,long,ran.prior,incumbent,log.valid.votes,party.prior.pctVV,prior.pctVV,elec.year,match.partyPCB,match.partyPC.do.B,match.partyPDT,match.partyPFL,match.partyPL,match.partyPMDB,match.partyPMN,match.partyPP,match.partyPPS,match.partyPSB,match.partyPSC,match.partyPSDB,match.partyPSDC,match.partyPSL,match.partyPT,match.partyPTB,match.partyPV,uf.rs,uf.sp,yob,eduMore.than.Primary..Less.than.Superior,eduSome.Superior.or.More,log.total.assets,pt_pres_1998,psdb_2000,hdi_2000,income_2000,log.num.apps
0,0.13585130999477496,0,1,0,1,0,0,0,0,0,0,-13.08888888888889,-46.25555555555555,0,0,11.112223992711087,5.472772097744906,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1978,0,1,0,0.13400714089535842,0,0.6940000057220459,140.052001953125,1.3862943611198906
1,0.19909302068355272,0,1,0,0,0,1,0,0,0,0,-10.073888888888888,-38.348333333333336,0,0,9.802672247297311,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,1,0,0,0.0650247648475485,0,0.5569999814033508,79.83699798583984,0.6931471805599453
0,2.44,0,1,0,0,0,0,0,1,0,0,-13.401666666666667,-41.64472222222222,1,0,9.580799870885532,0,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,0,9.098402718735318,0.037469725032055846,0,0.6600000262260437,98.44000244140625,0.6931471805599453
0,0.44,0,1,0,0,0,0,0,1,0,0,-12.87888888888889,-38.33277777777778,0,0,12.200441822157718,3.0079947907245956,0,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1951,1,0,9.99884318585288,0.21525925384587277,0.4985539666054166,0.7710000276565552,322.42498779296875,1.3862943611198906
0,0.007235104728140941,0,0,0,0,0,0,0,0,0,1,-12.95611111111111,-38.48694444444445,1,0,10.920274990901907,6.447724477244773,0.08557990376963019,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,0,1,0,0.21525925384587277,0.4985539666054166,0.7710000276565552,322.42498779296875,2.9444389791664403
1,0.75,0,1,0,1,0,0,0,0,0,0,-15.555555555555557,-40.394999999999996,0,0,9.994972242658307,4.224719101123595,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,0,1,0,0.041117865585950694,0,0.6370000243186951,93.746002197265625,0.6931471805599453
0,1.58,0,1,0,0,0,0,0,0,0,1,-12.777777777777779,-38.919444444444444,0,0,10.917685090061873,10.107270560190702,0,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1974,0,1,0,0.15648245511547298,0,0.6340000033378601,82.69000244140625,0
0,0.5,0,1,0,0,0,0,0,0,0,1,-13,-40.53333333333333,0,0,9.647627092407303,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1,0,10.714439990727769,0.13778173946262576,0,0.6000000238418579,81.82099914550781,0
0,0.59,0,1,0,0,0,0,1,0,0,0,-13.033055555555556,-39.00611111111111,0,0,10.735200307934985,7.52823086574655,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1948,1,0,0,0.19636126049153138,0,0.6759999990463257,107.84400177001953,1.0986122886681098
1,2.14,0,1,0,0,0,0,0,1,0,0,-14.794166666666667,-40.1425,0,0,9.677715549868227,2.721629794684068,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,1,0,0,0.09742065394572826,0,0.5960000157356262,81.766998291015625,0
0,7.736013986013986,1,1,0,0,1,0,0,0,0,0,-11.614722222222222,-39.63333333333333,0,0,8.428580533059634,3.4005037783375314,0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1960,1,0,0,0.08752180117329951,0,0.6349999904632568,111.35099792480469,0.6931471805599453
0,1.78,0,0,0,0,1,0,0,0,0,0,-11.229722222222222,-38.49305555555556,0,0,10.344158916378912,11.346973572037511,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1983,1,0,0,0.1539655172413793,0.30223761321257325,0.5960000157356262,72.9000015258789,0.6931471805599453
0,2.42,0,1,0,0,0,0,0,0,0,1,-10.966666666666667,-41.016666666666666,0,0,10.227272501968187,34.117512049575396,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,0,0,9.90353755128617,0.06969501718213059,0,0.5419999957084656,67.52799987792969,0
1,0.83,0,1,0,0,0,0,0,0,0,0,-14.270277777777778,-43.16111111111111,1,0,10.413162514544723,8.428099779897286,0.4402054292002935,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,1,0,11.225256725762893,0.1603844421084247,0,0.640999972820282,106.66899871826172,0
0,2.182203389830508,0,1,0,0,0,0,0,0,0,1,-13.438611111111111,-42.238055555555555,0,0,9.152711259139547,3.4953290647633044,0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1972,0,0,0,0.10341603739661992,0,0.6430000066757202,89.2770004272461,0
0,1.46,0,1,0,0,0,0,0,0,0,1,-13.438611111111111,-42.238055555555555,1,0,10.425787098375746,0,2.182203389830508,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1972,0,0,0,0.10341603739661992,0,0.6430000066757202,89.2770004272461,0
0,3.44,0,1,0,0,0,0,0,0,0,1,-14.94138888888889,-41.720555555555556,0,0,9.569342605674006,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1962,1,0,11.51293546492023,0.03790885452306008,0,0.6349999904632568,74.15799713134766,0
0,1.0895107882930999,0,1,1,0,0,0,0,0,0,0,-13.266666666666667,-40.35,1,0,8.45126704130007,0,4.4736137155103135,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1962,1,0,0,0.03862660944206009,0,0.5770000219345093,73.91999816894531,0.6931471805599453
1,0.05,0,1,0,0,0,0,0,1,0,0,-12.433333333333334,-38.35,0,0,10.902979077003044,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,1,0,11.542493975902508,0.30213409511006556,0,0.7080000042915344,137.96400451660156,0.6931471805599453
1,4.41,0,1,0,0,0,0,0,0,0,1,-10.862499999999999,-40.13388888888889,1,0,10.086766983755195,0,2.356464002083062,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,1,0,13.635188201437066,0.19017845512570014,0,0.6000000238418579,59.792999267578125,0
1,2.356464002083062,0,1,0,0,0,0,0,0,0,1,-10.862499999999999,-40.13388888888889,0,0,8.946505025998682,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1956,1,0,0,0.19017845512570014,0,0.6000000238418579,59.792999267578125,0
0,0.05156664374815833,0,0,0,0,0,0,1,0,0,0,-12.971111111111112,-38.51083333333333,1,0,10.614572878227087,10.236910213020108,0.18713915986462273,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1,0,0,0.12829789111444453,0,0.6990000009536743,192.7779998779297,1.3862943611198906
1,0.42235536784205874,0,0,0,0,0,0,0,0,0,1,-16.489722222222223,-39.07555555555556,0,0,10.614572878227087,3.683057933505873,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1954,0,1,0,0.12829789111444453,0,0.6990000009536743,192.7779998779297,1.3862943611198906
0,0.18416658481485118,0,1,0,1,0,0,0,0,0,0,-16.48888888888889,-39.06944444444445,0,0,10.614572878227087,3.683057933505873,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1956,0,1,0,0.12829789111444453,0,0.6990000009536743,192.7779998779297,1.3862943611198906
0,0.4138338752586462,0,1,0,0,1,0,0,0,0,0,-10.976944444444445,-39.63333333333333,1,0,9.512812529900598,0,0.5093095098939634,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1964,1,0,0,0.15569849909285832,0,0.6129999756813049,80.7030029296875,0.6931471805599453
0,0.39,0,1,0,0,0,0,0,0,0,1,-10.976944444444445,-39.63333333333333,1,0,10.560696626290444,0.7020396098137748,0.4138338752586462,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1964,1,0,0,0.15569849909285832,0,0.6129999756813049,80.7030029296875,0.6931471805599453
1,1.76,0,1,0,1,0,0,0,0,0,0,-10.835555555555556,-38.53805555555555,1,0,10.888968469762906,18.38497571876746,1.057200567278353,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,0,1,11.031674824544641,0.10081576667629223,0.4118878191712013,0.6029999852180481,108.58699798583984,0
1,1.66,0,1,0,0,0,1,0,0,0,0,-13.585833333333333,-41.812777777777775,0,0,10.148744784095449,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1979,1,0,0,0.05492730210016155,0,0.652999997138977,97.779998779296875,0.6931471805599453
0,1.7580964970257766,0,1,0,0,0,0,0,0,0,1,-13.480555555555556,-41.768055555555556,0,0,8.931287626222456,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1974,1,0,0,0.05492730210016155,0,0.652999997138977,97.779998779296875,0.6931471805599453
0,2.21,0,1,0,0,1,0,0,0,0,0,-13.485555555555555,-41.87638888888889,1,0,10.148744784095449,9.92729676140119,2.5644415069398545,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1956,1,0,0,0.05492730210016155,0,0.652999997138977,97.779998779296875,0
0,3.73,0,1,0,0,0,0,0,0,0,1,-8.849722222222223,-38.77194444444444,1,0,9.493035027916918,0,3.525560312263913,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,0,1,10.505094936455558,0.3087071240105541,0,0.6549999713897705,123.83599853515625,0.6931471805599453
0,3.525560312263913,0,1,0,0,0,0,0,0,0,1,-8.849722222222223,-38.77194444444444,1,1,8.286773231131251,0,5.89110383814341,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1968,1,0,0,0.3087071240105541,0,0.6549999713897705,123.83599853515625,0.6931471805599453
0,1.8260991712319146,0,0,0,0,0,0,0,1,0,0,-9.734444444444444,-38.13,0,0,8.870522545103873,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1949,1,0,0,0.04215686274509804,0,0.5299999713897705,52.11399841308594,0
1,2.6116578349735047,0,1,0,0,1,0,0,0,0,0,-14.96111111111111,-39.81166666666666,1,0,7.879291485082271,22.896368467670506,3.3215234720992024,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1958,1,0,0,0.09241540256709452,0,0.609000027179718,80.20500183105469,0
0,2.42,0,1,0,0,0,0,0,0,0,1,-3.668333333333333,-45.393055555555556,1,1,9.74700916569969,0,4.376331748893624,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,0,0,10.736418414365376,0.10087577035355173,0,0.6510000228881836,100.69499969482422,1.9459101490553132
0,4.59,1,1,0,0,0,0,0,0,1,0,-13.293333333333333,-39.81916666666667,1,1,9.74700916569969,26.143255204064907,5.78593673168333,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1961,0,0,0,0.10087577035355173,0,0.6510000228881836,100.69499969482422,0
0,5.78593673168333,1,1,1,0,0,0,0,0,0,0,-13.293333333333333,-39.81916666666667,1,0,8.716207971151853,31.37111517367459,2.1389396709323583,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1961,0,0,0,0.10087577035355173,0,0.6510000228881836,100.69499969482422,0
1,3.18,1,1,0,0,0,0,0,0,0,1,-12.433333333333334,-39.25,1,1,10.709494558505451,12.5784206978794,4.230829055840721,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1976,0,1,13.1372145507736,0.0948122995661196,0,0.6489999890327454,90.08699798583984,0
0,0.4132231404958678,0,1,0,0,0,0,0,1,0,0,-12.608055555555556,-38.97222222222222,1,1,8.922924930641832,5.502313284864508,1.8175809649702577,2004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1965,1,0,0,0.11624110994520229,0,0.6830000281333923,102.28399658203125,0
0,5.16,1,1,0,0,0,0,0,0,0,1,-11.50388888888889,-40.02222222222222,1,0,9.664659134301736,2.277593926416196,1.4405294919213547,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1974,1,0,10.819798284210286,0.06203145671027488,0.42752442996742673,0.5770000219345093,71.13200378417969,1.0986122886681098
0,3.31,0,1,1,0,0,0,0,0,0,0,-11.50388888888889,-40.02222222222222,0,0,9.664659134301736,2.277593926416196,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1978,0,1,10.021315031649332,0.06203145671027488,0.42752442996742673,0.5770000219345093,71.13200378417969,1.0986122886681098
0,2.18,0,1,0,0,0,0,0,1,0,0,-12.738055555555555,-39.189166666666665,0,0,10.325875327840201,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1968,1,0,0,0.1233866804336603,0,0.6769999861717224,97.59300231933594,0
0,2.57,1,1,0,0,0,0,0,0,0,1,-12.160277777777779,-39.33166666666667,0,0,10.466469098519276,6.859018659295093,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1973,0,1,0,0.08134300362635989,0,0.6039999723434448,72.09300231933594,0.6931471805599453
0,0,0,0,0,0,0,0,0,0,0,1,-11.66,-39.006388888888885,0,0,11.608299279113481,6.230294537713223,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1968,1,0,0,0.18779498381245854,0,0.6579999923706055,103.0979995727539,1.3862943611198906
0,1.154809012355649,0,0,0,0,1,0,0,0,0,0,-9.471388888888889,-40.80138888888889,0,0,9.424079843215099,0.8373851971907077,0,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1968,1,0,0,0.1812048480506299,0,0.6840000152587891,135.52000427246094,0.6931471805599453
0,0.16,0,1,1,0,0,0,0,0,0,0,-17.555555555555557,-39.75694444444444,0,0,12.064474518399118,0,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,1,0,10.12667110305036,0.17106845624669265,0,0.6980000138282776,198.55599975585937,2.0794415416798357
0,1.16,0,1,0,0,0,0,0,1,0,0,-17.555833333333332,-39.75416666666667,0,0,12.064474518399118,10.925297783387236,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1974,1,0,10.12667110305036,0.17106845624669265,0,0.6980000138282776,198.55599975585937,2.0794415416798357
0,3.05,1,0,0,1,0,0,0,0,0,0,-12.3,-38.63333333333333,0,0,9.941024156064854,3.51147174034695,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,1,11.626263078808801,0.29871425404566615,0,0.671999990940094,83.71900177001953,0
0,5.98,1,1,0,0,0,0,0,0,0,1,-11.336944444444445,-42.1325,1,1,9.721905722077173,21.4792823028269,5.305279463017943,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1955,0,1,11.440861417962267,0.21595389748255991,0,0.6150000095367432,95.83499908447266,0
0,5.305279463017943,1,1,0,0,0,0,0,0,0,1,-11.336944444444445,-42.1325,1,1,8.955060950631902,11.966987620357633,9.07840440165062,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1955,0,1,0,0.21595389748255991,0,0.6150000095367432,95.83499908447266,0
1,5.25,1,1,0,0,1,0,0,0,0,0,-11.401666666666667,-39.46027777777778,1,0,10.60784664405992,0,4.110448697834954,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1968,1,0,0,0.18855693348365277,0,0.6570000052452087,108.4729995727539,0
1,4.110448697834954,0,1,0,0,0,0,0,0,0,1,-11.401666666666667,-39.46027777777778,1,1,9.453129675537227,28.444838280903856,5.042091271599468,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,1,0,0,0.18855693348365277,0,0.6570000052452087,108.4729995727539,0
1,6.08,1,1,0,0,0,0,0,0,1,0,-11.261111111111111,-40.94499999999999,1,1,9.887713798420087,22.712680577849117,6.420545746388442,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1978,1,0,10.184937747111391,0.0929951690821256,0.0067842605156037995,0.5860000252723694,78.522003173828125,0
1,6.420545746388442,1,1,0,0,1,0,0,0,0,0,-11.261111111111111,-40.94499999999999,0,0,8.737131611781498,1.1823719097097813,0,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1978,1,0,0,0.0929951690821256,0.0067842605156037995,0.5860000252723694,78.522003173828125,0
0,1.29,0,1,0,0,0,0,0,0,0,0,-18.472499999999997,-47.40472222222222,1,0,9.493336482437249,6.2303030303030305,4.048484848484849,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1964,0,1,0,0.09245107176141659,0,0.7599999904632568,196.36399841308594,0
0,0.8513816280806573,0,1,0,0,0,0,0,0,0,0,-17.996111111111112,-42.388888888888886,0,0,8.809116258125274,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1958,0,0,0,0.044,0,0.6420000195503235,119.87200164794922,0
0,1.9456113199204066,0,1,0,0,0,0,0,0,1,0,-17.083888888888886,-40.92472222222222,1,1,9.11007795003779,14.30225080385852,3.6012861736334405,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1962,0,0,0,0.19612966440761004,0.007568279039157618,0.6389999985694885,114.5979995727539,0.6931471805599453
0,0.17,0,1,0,1,0,0,0,0,0,0,-21.422777777777778,-45.98444444444444,0,0,11.693779278489147,3.2128630826040183,0,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,0,1,8.294299608857235,0.13948438249627554,0,0.8289999961853027,357.0929870605469,1.6094379124341003
0,1.1,0,1,1,0,0,0,0,0,0,0,-16.183611111111112,-40.69444444444444,0,0,10.983375632205957,4.1379702885764695,0,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1968,1,0,10.915106645867503,0.08688856973895413,0,0.6679999828338623,162.67100524902344,1.3862943611198906
0,1.3116013609922073,0,1,0,0,0,0,0,1,0,0,-22.074444444444445,-46.5775,1,1,9.810384934273804,19.34398139648736,2.4233523040205616,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1960,0,1,0,0.0841417541080974,0,0.8119999766349792,360.22900390625,0.6931471805599453
0,0.32951122501622593,0,1,0,0,1,0,0,0,0,0,-18.640833333333333,-48.20166666666667,1,0,11.003582075485388,0,0.483083014002143,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,1,0,0,0.14292025014149837,0,0.8149999976158142,321.8810119628906,0.6931471805599453
0,0.9100920481226755,0,1,0,0,0,0,0,0,0,0,-19.592499999999998,-46.940555555555555,1,0,10.781598629168116,0,0.47519838947540904,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1957,0,0,0,0.11989041095890411,0,0.7990000247955322,337.6929931640625,0
0,0.09,0,1,1,0,0,0,0,0,0,0,-19.577222222222222,-46.937777777777775,0,0,11.969400493986138,6.969061026035281,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1977,1,0,0,0.11989041095890411,0,0.7990000247955322,337.6929931640625,1.9459101490553132
0,0.04,0,0,0,0,0,0,1,0,0,0,-19.628611111111113,-46.92972222222222,0,0,11.969400493986138,6.969061026035281,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1948,0,0,0,0.11989041095890411,0,0.7990000247955322,337.6929931640625,1.9459101490553132
0,2.6105182926829267,0,1,0,0,0,0,0,0,0,1,-21.36777777777778,-46.94777777777777,1,1,8.565602330623925,49.82109029677962,5.430435697747842,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1956,0,1,0,0.10110893672537508,0.5071747448979592,0.7459999918937683,230.08999633789062,0.6931471805599453
0,1.3147865853658536,0,1,0,0,1,0,0,0,0,0,-21.368055555555557,-46.948055555555555,0,0,8.565602330623925,32.62471058724479,0,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,1,0,0,0.10110893672537508,0.5071747448979592,0.7459999918937683,230.08999633789062,0.6931471805599453
1,0.23544800523217788,0,1,0,0,0,0,0,0,0,1,-18.03888888888889,-41.11138888888889,0,0,8.941807118363164,0,0,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1964,0,0,0,0.09305785123966942,0,0.652999997138977,111.81700134277344,0
0,1.86,1,1,1,0,0,0,0,0,0,0,-20.0125,-45.98111111111111,0,0,10.647803019670473,14.198972442783745,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1944,0,0,10.859018228147887,0.10359158861112834,0.21885581892710745,0.7879999876022339,246.06500244140625,1.3862943611198906
0,2.640574260810118,1,1,0,0,0,0,1,0,0,0,-21.194444444444446,-43.97166666666667,1,0,9.367515046348181,13.22262118491921,1.4631956912028725,2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,0,0,0,0.20431998874270035,0.40376655629139074,0.7450000047683716,187.1999969482422,1.0986122886681098
0,3.86,1,1,0,0,0,0,0,0,1,0,-21.194444444444446,-43.97166666666667,1,1,10.55448373083613,5.981883438728422,2.640574260810118,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,1,0,11.338595887065818,0.20431998874270035,0.40376655629139074,0.7450000047683716,187.1999969482422,1.0986122886681098
1,2.33,1,1,0,0,0,0,0,1,0,0,-19.831666666666667,-43.08555555555556,0,0,9.771041285235823,7.832512315270936,0,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1954,1,0,12.261985005589679,0.3378113995043694,0,0.7379999756813049,162.7239990234375,0
0,5.151403249630724,1,0,1,0,0,0,0,0,0,0,-20.40972222222222,-44.02361111111111,0,0,8.59711281459211,36.90152623876228,0,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1965,0,0,0,0.20223794635510942,0.46561781863178364,0.7329999804496765,156.9510040283203,0.6931471805599453
0,3.16,0,0,0,0,0,0,0,0,0,1,-17.01722222222222,-40.33416666666667,0,0,8.937349848267392,2.3875114784205693,0,2008,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,1,0,0,0.10200587084148728,0,0.5849999785423279,89.753997802734375,0
0,1.6120900370793474,1,1,0,0,0,0,0,0,0,1,-19.967777777777776,-44.19833333333333,1,0,11.962030992106298,7.734910124530669,0.7802510160366832,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1969,1,0,0,0.3008573711090188,0,0.7749999761581421,203.22000122070312,0
0,0.99,0,1,0,0,0,0,0,0,1,0,-19.967777777777776,-44.19833333333333,1,1,13.160419951672344,12.342125584749603,1.6120900370793474,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1969,1,0,0,0.3008573711090188,0,0.7749999761581421,203.22000122070312,0
0,0.81,0,1,0,0,0,0,0,1,0,0,-19.750833333333333,-45.2875,0,0,11.243790329805025,10.344971775036587,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,0,0,10.933124826700707,0.17127312295973884,0,0.7990000247955322,307.22198486328125,0.6931471805599453
0,0.04,0,0,0,0,1,0,0,0,0,0,-15.321666666666667,-44.75861111111111,0,0,9.508814005506162,15.8160552897395,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1964,0,1,10.308985993422082,0.04630340240470709,0,0.5799999833106995,49.124000549316406,0
0,1.2803532008830023,0,1,0,0,0,0,0,0,0,1,-22.278333333333332,-46.166666666666664,0,0,9.111624399037025,0,0,2004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,0,1,0,0.09432261940522679,0,0.7799999713897705,276.6300048828125,0.6931471805599453
0,0.23,0,0,0,0,0,1,0,0,0,0,-22.278333333333332,-46.166666666666664,0,0,10.322099198314179,30.353200883002206,0,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0,1,0,0.09432261940522679,0,0.7799999713897705,276.6300048828125,0.6931471805599453
1,0.95,0,1,0,0,0,0,0,1,0,0,-20.140833333333333,-44.20583333333334,0,0,10.331366255481193,10.064376314615336,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1948,1,0,10.308985993422082,0.24748418198252486,0,0.7730000019073486,274.0989990234375,0.6931471805599453
0,1.85,0,1,0,0,0,0,0,0,1,0,-17.87,-44.175555555555555,1,1,9.707290170206525,10.63871860787028,3.2232548942060513,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1,0,9.741027444837728,0.05772658713835185,0,0.6790000200271606,149.07200622558594,0
0,3.2232548942060513,1,1,0,0,1,0,0,0,0,0,-17.87,-44.175555555555555,1,0,8.528528701079983,19.830262885530946,2.007865866280273,2004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,0,0,0,0.05772658713835185,0,0.6790000200271606,149.07200622558594,0
0,0.9009009009009009,0,1,0,0,0,0,0,0,0,1,-22.355,-45.769999999999996,0,0,8.787067645218054,32.554142316947406,0,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,0,0,0,0.07225145782961172,0.3575261604507647,0.7680000066757202,200.45799255371094,0.6931471805599453
1,0.6981016533986528,0,1,0,0,0,0,0,1,0,0,-22.749722222222225,-46.135555555555555,0,0,9.007612005404566,5.896860986547085,0,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1940,0,0,0,0.07818040300959958,0.11483138884449416,0.7749999761581421,256.0329895019531,0.6931471805599453
1,0.9294147199196181,0,1,0,0,1,0,0,0,0,0,-21.83833333333333,-45.40472222222222,0,0,8.982435503560263,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,0,1,0,0.11706842503513133,0.43075483468496567,0.7839999794960022,278.71600341796875,0.6931471805599453
0,0.6517139229792637,0,1,0,0,0,1,0,0,0,0,-19.5375,-49.489444444444445,1,1,9.377125189621008,16.728008833271993,2.603974972396025,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,1,0,0,0.12494029341521665,0,0.7950000166893005,266.2550048828125,0.6931471805599453
0,2.6005747126436782,0,1,0,0,0,0,0,1,0,0,-19.695833333333333,-46.175,1,1,8.847934753328465,2.6923076923076925,3.4935897435897436,2004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,0,0,0,0.07125220458553792,0,0.7860000133514404,250.9040069580078,0.6931471805599453
