time,treatment,District,Region,city,lnarea,lnpopden,index_infra,index_agric,index_health,index_education,index_comms,index_bus_dev
0,0,14,3,0,3.8238472938537598,3.392862319946289,4,4,0.3772590458393097,1.0649096369743347,2,0.08223201334476471
0,0,14,3,0,4.794798374176025,1.5473231077194214,2,15,0,0,0,1
1,0,14,3,0,4.647846698760986,2.729912519454956,3,7.023749999701977,1.093438245356083,2.005901362746954,1,1.2618750035762787
1,0,14,3,0,3.454106092453003,2.8016440868377686,2,14.117082533193752,0.9945378303527832,1.136134460568428,1,0.8464491367340088
1,0,14,3,0,4.465332984924316,1.78657066822052,1,8,1.0784460231661797,3.0769518092274666,0,0.5317919254302979
1,0,14,3,0,4.536462783813477,2.928046703338623,3,8.985100269317627,0.9872381687164307,2,1,0
1,0,14,3,0,3.584629535675049,3.6960678100585937,3,11.176997244358063,1.7957611083984375,3.007867693901062,1,0.04889807105064392
1,0,14,3,0,4.213756084442139,2.5941789150238037,2,4.33370167016983,0.5430757999420166,1.0496173799037933,2,1.7734806537628174
1,0,14,3,0,4.213903903961182,3.183044672012329,4,14.26609442383051,0,2,1,1.031269159168005
1,0,14,3,0,3.9211809635162354,2.9042789936065674,3,13.102062977850437,1,2,1,1.013029315508902
1,0,14,3,0,5.529389381408691,1.7663456201553345,2,4.974898220039904,1,1.0771716684103012,1,0.25915876030921936
1,0,14,3,0,4.173155784606934,3.1279921531677246,3,7.013495276682079,1.780970811843872,2,2,3.6612685322761536
1,0,14,3,0,4.872368812561035,2.7844412326812744,0,14,0,1.0049939886666834,1,0
1,0,14,3,0,4.259152412414551,2.4204466342926025,1,6,0,2,1,0
1,0,14,3,0,3.566429376602173,2.8808765411376953,3,14,0.9950999021530151,0.07538635283708572,2,1.3518224954605103
1,0,14,3,0,4.220536708831787,2.559385299682617,3,7.4193181693553925,1.0098192365840077,3.1093505918979645,2,1.8568181991577148
1,0,14,3,0,5.235750198364258,2.3377809524536133,1,15.102774925529957,1,4.019681164994836,2,0.4686536490917206
1,0,14,3,0,4.5862932205200195,3.0742924213409424,2,6.042392838746309,0.8261731266975403,3.0504692383110523,2,1.0541686303913593
1,0,14,3,0,4.855462074279785,2.476253032684326,1,8,0.836968719959259,1.0660600736737251,1,0
1,0,14,3,0,3.7990782260894775,2.1721835136413574,2,7.242346942424774,0.10769230872392654,2.0692307725548744,2,1.1071428582072258
1,0,14,3,0,4.131961345672607,3.2217609882354736,3,7.033290654420853,0,1,1,1.1229193359613419
1,0,14,3,0,4.519721031188965,2.7540650367736816,2,14.027739251032472,0,3,1,2.1178918182849884
1,0,14,3,0,4.862753868103027,2.583247661590576,4,9.102743725292385,0,2,2,0.528896689414978
1,0,14,3,0,4.518740653991699,3.1990556716918945,4,10.133451953530312,0.5977843403816223,4,2,1.0391459092497826
1,0,14,3,0,3.25809645652771,3.0662624835968018,2,12,1,1,1,0.2634408473968506
1,0,14,3,0,3.786686420440674,3.2950220108032227,4,23.18235294520855,1.2527959048748016,1.0559179857373238,2,2.1344537883996964
1,0,14,3,0,4.550291538238525,3.7263576984405518,4,3.1154922395944595,0.11905913800001144,1.0105816908180714,3,2.012465021573007
1,0,14,3,0,4.611947059631348,3.3581020832061768,4,4,0,2,0,0.024196336045861244
1,0,14,3,0,3.950474262237549,2.4968316555023193,2,5.6180665493011475,0,1.0512890852987766,1,0.2139461189508438
1,0,14,3,0,3.6747806072235107,3.516648769378662,2,2.0218373499810696,0.17286834120750427,1.0038378108292818,1,0.14759035408496857
1,0,14,3,0,4.411949634552002,1.431594967842102,2,13,1,0.01712111569941044,0,0.469565212726593
1,0,14,3,0,5.053886413574219,1.9752012491226196,3,14.159433126449585,1,3,1,1.1780336648225784
1,0,14,3,0,3.3748533725738525,2.5547356605529785,3,50,1,0.28735631704330444,2,1.460106372833252
1,0,14,3,0,4.0104193687438965,1.953160047531128,2,2,0.46341463923454285,3,2,1.3727506399154663
1,0,14,3,0,4.263805866241455,2.852588176727295,3,14.025974025949836,0.07556675374507904,1.1001259461045265,2,3.349025970324874
1,0,14,3,0,3.361069679260254,3.9414267539978027,4,7.844339609146118,0.8932054042816162,3.004089336376637,0,1.2061994597315788
0,0,15,2,0,3.498324155807495,2.7321572303771973,1,7.570866167545319,0.134320467710495,1.064251720905304,2,0.9645669460296631
0,0,15,2,0,3.4229588508605957,3.9428539276123047,3,23.480708420276642,0.7595953345298767,2.021198008209467,2,2.1252371966838837
0,0,15,2,0,4.322276592254639,2.863110303878784,3,19.415909081697464,1,0.07658367604017258,2,1.3196969628334045
0,0,15,2,0,2.670694351196289,3.9678733348846436,3,10.395287968218327,0.018078021705150604,0.0044402158819139,1,1.0013089005369693
0,0,15,2,0,3.335413694381714,3.66856050491333,2,13.127157133072615,1,1,2,1.0381471402943134
0,0,15,2,0,3.3905744552612305,2.8841874599456787,4,26.66478343307972,0.05607843026518822,1.1121568605303764,2,0.047080978751182556
0,0,15,2,0,2.3739750385284424,3.85650634765625,4,15.013779550790787,0.35079288482666016,1.0014416145859286,3,0.5511810779571533
0,0,15,2,0,4.221564292907715,3.1289517879486084,3,33.010918432846665,0.43586939573287964,3.010935790836811,2,2.472703903913498
0,0,15,2,0,2.587764024734497,3.8999199867248535,3,24.21308982372284,0.051094889640808105,1.0011525163426995,2,2.6392694115638733
0,0,15,2,0,3.102341890335083,4.015674114227295,2,6,0,1,1,2
0,0,15,2,0,4.056988716125488,3.4172160625457764,2,14.228717371821404,1.054067775607109,1.016626475378871,2,2.061293982435018
0,0,15,2,0,3.2891478538513184,2.949176788330078,2,5.283203125,0,1,1,0
0,0,15,2,0,3.3318471908569336,4.107124328613281,1,14.475602582097054,1.4288360178470612,0.02706938236951828,2,0.37272191606462
0,0,15,2,0,4.160288333892822,3.1051414012908936,3,47.335664331912994,0.006772009190171957,1.0225733630359173,2,2.09440559707582
0,0,15,2,0,3.4537899494171143,4.102638244628906,4,14.018818609416485,0,3,1,2
0,0,15,2,0,3.0487990379333496,4.300431728363037,3,14.063022509217262,0,1,2,2
0,0,15,2,0,5.128833293914795,2.408596992492676,4,12.323921158909798,1,2,2,2
0,0,15,2,0,3.621670722961426,3.347179651260376,2,20.47412981314119,0.13222822546958923,2.1152659952640533,2,0.49482597783207893
0,0,15,2,0,4.0172834396362305,3.0761210918426514,0,14.252491682767868,0,2,2,2
0,0,15,2,0,3.27714467048645,4.236018657684326,3,14.18613537400961,0,2.0103582739830017,2,2.0262008737772703
0,0,15,2,0,2.380101442337036,3.8562681674957275,2,26.27397260069847,0,0.013132295571267605,2,1.097847357392311
0,0,15,2,0,3.589611530303955,3.3886022567749023,5,12.158434301614761,1.0211219619959593,1.0193050187081099,3,1.186393292620778
0,0,15,2,0,3.343214988708496,3.8160767555236816,4,52.04898911342025,0.008668111637234688,1.0118353059515357,2,1.0178849147632718
0,0,15,2,0,3.0647919178009033,3.7530386447906494,2,14.503282278776169,1.0326299779117107,1.032194908708334,2,1.1739606081973761
0,0,15,2,0,3.358463764190674,2.9368021488189697,2,27.42804428935051,0.3401941657066345,1.1382524222135544,2,1.293357938528061
0,0,15,2,0,2.665142774581909,3.6699116230010986,3,7.634751781821251,0.9707126617431641,3.1278880536556244,1,0.6134751886129379
0,0,15,2,0,1.6114360094070435,4.716500759124756,3,21.21428571641445,0.11633788794279099,0.0015174506697803736,2,0.6607142686843872
0,0,15,2,0,1.7422189712524414,5.312230587005615,4,22,0.06481702625751495,1.005979430861771,3,1.0302245244383812
1,0,15,2,0,2.817800998687744,3.9879214763641357,3,31.214839421212673,0,1.0038387714885175,2,2
1,0,15,2,0,3.4413790702819824,2.4474987983703613,1,18.39889195561409,1,2.0961262583732605,2,1.5872576236724854
1,0,15,2,0,3.358289957046509,3.660111904144287,4,8.257833480834961,0.026714159175753593,2.0222617983818054,2,1.2846911484375596
1,0,15,2,0,4.427955627441406,2.6679375171661377,4,53.14830157160759,0.07338638603687286,1.0914235189557076,2,1.346313166199252
1,0,15,2,0,3.4236109256744385,4.0041279792785645,2,62.03329369798303,0.04720279574394226,3,3,3
1,0,15,2,0,4.160288333892822,3.2274210453033447,4,24.19740099273622,0.008224913850426674,0.03918049857020378,1,2.00185643567238
1,0,15,2,0,4.642177104949951,2.884540557861328,3,15.132471729069948,0.0037565738894045353,1.0046331081539392,2,2.0188476033508778
1,0,15,2,0,5.377590656280518,1.6126658916473389,2,5.488029479980469,0.9307267069816589,2.0230910889804363,3,0.2209944725036621
1,0,15,2,0,5.133206844329834,2.475663900375366,4,15.657242052257061,0.006736274808645248,3.0022454250138253,3,5.0947420636657625
1,0,15,2,0,4.055257320404053,3.536099910736084,4,23.197375066578388,1.0577750466763973,1.0202827285975218,2,2.067137809470296
1,0,15,2,0,2.5217206478118896,4.1666340827941895,4,13.105853048851714,0.013542628847062588,2.005847953259945,1,1.0012453299714252
1,0,15,2,0,4.3541412353515625,2.408588171005249,4,14.550289012491703,0.047853078693151474,1.0054319710470736,2,2.072832368314266
1,0,15,2,0,2.0693912506103516,4.858166694641113,3,61.370588244870305,0.11308251321315765,2.0171013250947,2,0.3186274468898773
1,0,15,2,0,3.0666565895080566,3.490121841430664,2,15.107954572886229,0.004980079829692841,1.0541168674826622,2,0.6505681872367859
1,0,15,2,0,2.8986704349517822,4.022000789642334,3,21,0.03441835567355156,1,2,1.0404738411307335
1,0,15,2,0,3.0647919178009033,3.8186707496643066,3,12.459016382694244,0.08012820780277252,2.019917583093047,2,1.4303278625011444
1,0,15,2,0,4.774068832397461,1.796814203262329,2,5.44957984238863,0.9794993996620178,2.077473185956478,2,1.375350147485733
1,0,15,2,0,2.332144021987915,4.255405902862549,2,17.067493112757802,0.06030701845884323,1.024853801354766,2,1.7575757773593068
1,0,15,2,0,3.2805352210998535,3.817840337753296,4,26.165289252996445,1.0376608185470104,1.0009356724913232,2,1.0247933883219957
1,0,15,2,0,4.029450416564941,1.9570015668869019,4,6.5125628262758255,0,2,2,3.924623131752014
1,0,15,2,0,2.862200975418091,3.96759295463562,2,50.23351351171732,0.0139860138297081,3.0429940447211266,2,2.1048648674041033
1,0,15,2,0,4.45620584487915,2.2346363067626953,4,9.74285712838173,0.2358628809452057,2,3,2.344099372625351
1,0,15,2,0,4.019979953765869,3.1267919540405273,3,14.609448816627264,0.011753554455935955,2.004739336669445,2,2.3803149461746216
1,0,15,2,0,5.294309139251709,1.5235213041305542,3,39.196936547756195,0.0229357797652483,1.1208615899085999,2,0.30634573101997375
1,0,15,2,0,3.3318471908569336,4.1147379875183105,1,58.08459743484855,0.030235162004828453,1.0016797313001007,2,1.061260211863555
1,0,15,2,0,1.211940884590149,4.9017415046691895,4,7.03982301056385,0,2.018289402127266,3,1.3030973374843597
1,0,15,2,0,3.5890591144561768,3.4011974334716797,5,13.11602209880948,0.08180376142263412,2.006571493111551,3,2.0368324108421803
1,0,15,2,0,3.4537899494171143,3.872675657272339,3,18.231578949838877,0.010188919492065907,3.006368074566126,0,2.1381578892469406
1,0,15,2,0,3.3024814128875732,3.908337116241455,4,28.022895126254298,0.0076530613005161285,2.0103741493076086,2,1.1765140257775784
0,0,17,3,0,3.6838669776916504,2.995732307434082,2,6.288944721221924,0.02375296875834465,1.0356294550001621,2,0.2638190984725952
0,0,17,3,0,3.116621494293213,3.8754749298095703,3,16.11764705553651,0.014716703444719315,1.014532744884491,1,0.625
0,0,17,3,0,2.584752082824707,4.093590259552002,4,6.972327072173357,1.0456238351762295,2.0015518311411142,1,0.16729560494422913
0,0,17,3,0,3.1389663219451904,3.8722474575042725,4,4.906221809796989,1,0.087890625,1,2.4490531980991364
0,0,17,3,0,3.495901346206665,2.6547014713287354,2,18.12579956650734,0.08688097447156906,0.0021720242220908403,1,1.2132196128368378
0,0,17,3,0,4.283586502075195,2.844107151031494,4,6.825040138326585,0,2.0716893449425697,2,1.5176564884604886
0,0,17,3,0,3.0587069988250732,3.6888794898986816,4,3.1525821536779404,0.9862610697746277,0.07114818692207336,1,1.7077465038746595
0,0,17,3,0,2.996731758117676,3.953124761581421,4,4,0.05057981610298157,2.030841352418065,1,2.295302003622055
0,0,17,3,0,3.2188758850097656,3.4694788455963135,4,14.307596523314714,0,2.0011484352871776,3,3.026151930913329
0,0,17,3,0,3.549617290496826,3.0771002769470215,4,4.994701981544495,1,1.0732349827885628,2,0.807947039604187
0,0,17,3,0,3.0315818786621094,4.079113960266113,3,3.0097959181293845,0.0021830089390277863,2.002183008939028,1,2.048979591578245
0,0,17,3,0,2.203869104385376,3.8829054832458496,3,14.193181812763214,0.06558237224817276,2.032528854906559,2,0.1931818127632141
0,0,17,3,0,2.6644465923309326,4.74165678024292,3,15.913122713565826,1.0145521890372038,1.0174626279622316,1,1
0,0,17,3,0,2.7107133865356445,4.643649101257324,3,4,0,2.0050632911734283,1,0
0,0,17,3,0,2.718660354614258,4.593893051147461,3,10.687124773859978,1.0043547684326768,2.0101611260324717,1,0
0,0,17,3,0,3.6635615825653076,2.409482955932617,4,4.576036870479584,0,3,2,0.23271889984607697
0,0,17,3,0,3.716008186340332,2.641834259033203,2,6.3812825083732605,0.10104655474424362,1.0036088055931032,2,0.19584056083112955
0,0,17,3,0,2.8735647201538086,3.5800602436065674,3,2.2283464521169662,0,1.0248719826340675,1,1.2440944910049438
0,0,17,3,0,2.1329822540283203,4.063461780548096,3,30.028513237833977,0.012847965583205223,3.0102783730253577,2,3.114052951335907
0,0,17,3,0,2.9601049423217773,3.6260666847229004,4,11.015172413550317,1.0023068049922585,1.004036908969283,2,2
0,0,17,3,0,2.7978909015655518,3.4636008739471436,3,5.458015263080597,0,2,2,0
0,0,17,3,0,3.572345495223999,3.0869483947753906,3,10.164102571085095,0.012001920491456985,1.0840134397149086,2,0.5
0,0,17,3,0,3.47165584564209,3.643113613128662,4,8,0.023421235382556915,2.0112768914550543,1,3.3300813138484955
0,0,17,3,0,3.4339871406555176,3.0807254314422607,4,4.040000028908253,0,1.0353688038885593,2,0.5703703761100769
0,0,17,3,0,2.3896796703338623,4.107095241546631,2,15.138763204216957,1.0068310066126287,3.0095040099695325,1,0.7028657793998718
0,0,17,3,0,3.341447353363037,3.801380157470703,4,14.000790517777205,0,4.093810275197029,2,1.1422924846410751
0,0,17,3,0,2.74019455909729,4.323709487915039,2,14.96749359741807,0,2.015928430482745,1,2.4054747722111642
0,0,17,3,0,3.511545419692993,3.4306113719940186,3,1.041545893996954,0,2,1,1.0212560389190912
0,0,17,3,0,3.5923686027526855,3.2221744060516357,4,9,0,1.075493611395359,1,0.6608123183250427
0,0,17,3,0,3.835141897201538,3.1974823474884033,4,5.992939073592424,0,2.0638125985860825,1,1
0,0,17,3,0,2.5447466373443604,4.291512489318848,3,4,0,2,1,1
1,0,17,3,0,2.524127244949341,4.597125053405762,4,11,1,0,1,2
1,0,17,3,0,3.813307046890259,3.3690450191497803,4,8.03267477080226,0.05147825926542282,2.0316521748900414,1,0.511398196220398
1,0,17,3,0,3.2607851028442383,4.4680705070495605,4,6.050593929103343,0.077545665204525,2.0215465389192104,1,1.6603607535362244
1,0,17,3,0,3.7367167472839355,3.3331573009490967,3,13.464285731315613,0.004533565603196621,3,1,0.4277210831642151
1,0,17,3,0,3.0680530071258545,3.1857759952545166,3,12.346153855323792,1,1.0004614674544428,1,1
1,0,17,3,0,2.2300143241882324,4.622228145599365,3,37,0.002572497585788369,3.0051449951715767,2,2.050739956088364
1,0,17,3,0,2.816007375717163,3.7632439136505127,4,8.01111111138016,0.04006410390138626,2.0160256419330835,1,2.486111104488373
1,0,17,3,0,2.8558952808380127,4.024488925933838,3,5,0,1,3,0.015416238456964493
1,0,17,3,0,1.7065646648406982,3.917452812194824,3,8.20938627421856,0.15916398167610168,0.08279743045568466,2,0.20938627421855927
1,0,17,3,0,4.362971305847168,2.3389892578125,4,8.052825551014394,2,2.0463502630591393,1,4.638820648193359
1,0,17,3,0,3.6278016567230225,3.596951723098755,2,14.167516380548477,0.21933534741401672,2.080513596534729,1,2.4821558743715286
1,0,17,3,0,3.0605833530426025,4.104910373687744,2,12.030911901965737,0.0489964596927166,1.0118063753470778,1,1.6166924284771085
1,0,17,3,0,3.587677001953125,3.6819398403167725,4,5.055710308253765,1,2.0441113486886024,1,1.3272980451583862
1,0,17,3,0,2.8735647201538086,3.641148090362549,2,11,1,2,1,1.770370364189148
1,0,17,3,0,3.495901346206665,2.8140170574188232,2,13.272727280855179,0.06350550055503845,1.1566469073295593,1,1.2090909034013748
1,0,17,3,0,2.665142774581909,4.815285682678223,2,14.219966158270836,1.0151359671726823,1.0183427389711142,1,1.0654258355498314
1,0,17,3,0,2.792391300201416,3.59617018699646,4,6.515966400504112,0.46860986948013306,2.011958146467805,2,1.3445378243923187
1,0,17,3,0,2.7899374961853027,3.9278671741485596,2,21,0,1,2,1
1,0,17,3,0,2.9523026943206787,3.792933702468872,4,15.137647063471377,0.05747126415371895,1.0208986420184374,1,0.251764714717865
1,0,17,3,0,2.107785940170288,3.9880385398864746,3,18.1171171143651,1.9037212133407593,1.0431187227368355,1,0.05855855718255043
1,0,17,3,0,3.3203487396240234,3.180940866470337,2,10.496996998786926,0.03152585029602051,1.0094577549025416,1,1.6606606841087341
1,0,17,3,0,2.0566844940185547,4.608999252319336,4,7.050955414772034,1,1.0430287793278694,2,1.5770700573921204
1,0,17,3,0,2.859339714050293,4.1253767013549805,4,5.185185186564922,0.9846827387809753,1.0853391662240028,1,1.2194444512715563
1,0,17,3,0,2.4923787117004395,4.225426197052002,4,9,0.2085294872522354,2.023539185523987,1,1.4256348311901093
1,0,17,3,0,4.114147186279297,2.0679378509521484,3,7.462809920310974,0,2,1,1.2975206673145294
1,0,17,3,0,3.3032169342041016,3.670325994491577,2,7.234082400798798,0.19944323599338531,2.0518989861011505,1,0.5224719122052193
1,0,17,3,0,3.616577625274658,3.5427143573760986,3,4,1.0027367267757654,3.003648969111964,1,1.0660964231938124
1,0,17,3,0,2.7536606788635254,4.045395374298096,3,7.016722407191992,0.21114657819271088,2.142892211675644,2,0.5362318754196167
1,0,17,3,0,3.2488229274749756,4.169958114624023,2,12.209958001971245,0.013357619754970074,2.016272010281682,1,1.6016796798212454
1,0,17,3,0,3.148024082183838,4.059835910797119,4,5.051851850003004,0.2292826771736145,3.020471667870879,2,2.333333343267441
1,0,17,3,0,3.116621494293213,4.0340800285339355,4,9.00235294108279,0.1301417201757431,3.003110957564786,1,1.4494117498397827
0,0,19,2,0,3.7376697063446045,4.2927398681640625,4,17.17637488245964,0.04331149160861969,1.0193383414298296,1,4.147087529301643
0,0,19,2,0,2.730463743209839,4.805366516113281,3,27,1,1,3,3
0,0,19,2,0,2.190535545349121,4.713211536407471,3,7.017068272456527,0.08489875495433807,2.048792388290167,2,1.2911646664142609
0,0,19,2,0,2.1517622470855713,5.301219940185547,3,10,0.027450980618596077,1.0208144802600145,2,0
0,0,19,2,0,3.206803321838379,4.316137790679932,4,17,0.1102232038974762,1.0110223200172186,1,2.1621621549129486
0,0,19,2,0,3.7492687702178955,2.999490737915039,4,15,0.016574585810303688,2.022928176447749,1,4.249706923961639
0,0,19,2,0,1.997417688369751,5.489195823669434,2,8.197309419512749,0.11100832372903824,1.0231267344206572,1,0.1401345282793045
0,0,19,2,0,2.975529670715332,4.738255023956299,4,6.1732916459441185,0.06814216822385788,1.0439380705356598,1,2.1732916459441185
0,0,19,2,0,2.110213279724121,4.795539855957031,2,7,0.1534486562013626,2.0067400583066046,2,0.025050099939107895
0,0,19,2,0,2.848970890045166,4.157724380493164,4,31,0.0932711511850357,1,1,1.676630437374115
0,0,19,2,0,3.2980566024780273,3.7878448963165283,4,7,0.05123339593410492,2.0381404161453247,1,2.0376569041982293
0,0,19,2,0,2.1517622470855713,5.301219940185547,3,10,0.027450980618596077,1.0208144802600145,2,0
0,0,19,2,0,3.4461708068847656,3.8262276649475098,4,23,0.13698852062225342,3.029112081974745,1,2.19930555135943
0,0,19,2,0,3.9740583896636963,4.097160339355469,1,12.185254614800215,0.030707010999321938,3.016476932913065,1,1.1736957132816315
0,0,19,2,0,3.5392186641693115,3.7944576740264893,4,15.016982363536954,0.08674278110265732,4.074532188475132,1,3.6015675865346566
0,0,19,2,0,3.1000924110412598,4.0411529541015625,4,8.097387172281742,0.002209944650530815,1.0055248620919883,1,2.2794932704418898
0,0,19,2,0,2.397895336151123,4.74572229385376,2,9.015797788277268,1.0055715311318636,3.0129403304308653,2,2.2330173775553703
0,0,19,2,0,2.5336968898773193,5.072690486907959,3,5.230730981566012,0.0954260528087616,2.013582539744675,1,1.1989060193300247
0,0,19,2,0,2.1327452659606934,5.262976169586182,5,11.859422981739044,0.00813609454780817,2.022189348936081,1,1.1780233340105042
0,0,19,2,0,2.0756845474243164,5.274831771850586,3,5.291586369276047,0.1349085420370102,2.022865854203701,1,0.21836866438388824
0,0,19,2,0,4.087487697601318,3.109947443008423,3,12.233532916754484,0.1089140996336937,1.0956239849328995,1,2.4004490959923714
0,0,19,2,0,2.6741485595703125,4.602407932281494,1,33.997233748435974,0.17086300253868103,1.0489668361842632,1,1.1950207501649857
0,0,19,2,0,3.2098753452301025,4.413277626037598,3,14.003422982990742,1.0192045234143734,1.023006433621049,1,2.0014669926604256
0,0,19,2,0,4.4264020919799805,1.8651669025421143,2,12,1.1087570637464523,1.0370762720704079,1,0.33703702688217163
0,0,19,2,0,2.554898977279663,4.914755344390869,4,12,0.1866835206747055,1.0109565947204828,1,2.103192701935768
0,0,19,2,0,2.8112082481384277,3.674952507019043,2,33.14634146541357,1.0411320738494396,1.02603773586452,1,2.673780505079776
0,0,19,2,0,2.8213789463043213,5.294440746307373,4,47.00059755006805,0.007629510946571827,4.011520561762154,2,2.1054675802588463
0,0,19,2,0,2.6925981044769287,3.926140785217285,1,32,0.1156260296702385,0.08853650838136673,2,0.2109479308128357
0,0,19,2,0,2.4033350944519043,4.9257588386535645,3,15.168635169044137,0.04033864662051201,0.02556440979242325,1,0.16404199600219727
0,0,19,2,0,3.2311995029449463,4.621628284454346,4,10,0.00933358259499073,3.0046667912974954,1,3.117761366069317
0,0,19,2,0,2.3025851249694824,5.313206195831299,4,10.014778325334191,0.014273504726588726,2.0105982907116413,3,3.0073891626670957
0,0,19,2,0,3.0449984073638916,4.298427581787109,1,34,0.029792938381433487,1.0180247277021408,1,2.2587321996688843
0,0,19,2,0,2.163322925567627,5.597996234893799,3,17,1.0307917892932892,1.0131964813917875,2,3.089437820017338
0,0,19,2,0,2.676215410232544,4.988131046295166,3,9.055842325091362,0.06673001497983932,2,2,1.3129985826089978
0,0,19,2,0,3.761200189590454,3.6641576290130615,3,22,1.0028066236991435,1.0070165591314435,2,2.0178784262388945
0,0,19,2,0,2.6810214519500732,5.312260627746582,2,14,0.019155753776431084,1.0167874060571194,2,2.1401553601026535
1,0,19,2,0,2.34946870803833,5.373208999633789,5,51.00531208515167,0.1353161484003067,2.003405608003959,1,2.0376272685825825
1,0,19,2,0,3.0130808353424072,4.534420967102051,1,12.369198316708207,0.13367395102977753,2.0490731932222843,1,1.4361814260482788
1,0,19,2,0,3.044522523880005,4.234796524047852,5,26.96551724895835,0.052079565823078156,1.0027124774642289,2,3.037241380661726
1,0,19,2,0,3.1817967891693115,4.401959419250488,4,14,0.21382750570774078,1.0310762654989958,1,3.1703967452049255
1,0,19,2,0,3.295095920562744,4.371594429016113,3,18.063202247023582,1,0,1,1
1,0,19,2,0,3.4167425632476807,3.833893060684204,3,38,0,0,1,2
1,0,19,2,0,2.643333911895752,5.3851213455200195,3,22.058689273661003,0.012793486937880516,1.002471469109878,1,2.0978154516778886
1,0,19,2,0,2.669309377670288,5.171790599822998,3,49.17852929607034,0.07033288478851318,2.0085568195208907,1,1.0782540291547775
1,0,19,2,0,3.0759289264678955,4.401675224304199,3,48.68156110518612,1.1690299063920975,2.029341569170356,2,0.17307692766189575
1,0,19,2,0,2.7421295642852783,3.816068172454834,4,15.415602833032608,0.42933809757232666,1.0293381046503782,1,3.770212769508362
1,0,19,2,0,4.04287576675415,2.9710395336151123,4,18.008093524724245,0.13812832534313202,1.002656313823536,1,1.125
1,0,19,2,0,2.7942278385162354,4.943824291229248,3,28.08456843625754,0.039620209485292435,3.0048060016706586,2,1.0492589361965656
1,0,19,2,0,1.8718022108078003,5.651138782501221,4,97.0183783788234,1.0013631406472996,2.002726281294599,1,2.0329729728400707
1,0,19,2,0,2.079441547393799,5.360705375671387,4,15.106870226562023,0,2.0108974361792207,1,1.1068702265620232
1,0,19,2,0,3.2887749671936035,3.739426374435425,2,15.141843974590302,0,2.078314743936062,1,2.1861702166497707
1,0,19,2,0,3.5607619285583496,3.772261142730713,4,12.14509804546833,0.004287599120289087,3.0011543536093086,2,3.0176470591686666
1,0,19,2,0,1.763016939163208,5.455892562866211,2,17.055677657946944,1.2126568853855133,2.0185610745102167,1,0.15750916302204132
1,0,19,2,0,3.5395090579986572,2.7390124797821045,3,12.257035680115223,1.0999590307474136,2.0659565776586533,1,2.707317054271698
1,0,19,2,0,2.355177640914917,5.001740455627441,4,15,0.07023704797029495,0.035118523985147476,1,1.0957243144512177
1,0,19,2,0,3.31017804145813,3.8342292308807373,2,15.235201261937618,0.16562864184379578,1.007979759015143,1,2.290449880063534
1,0,19,2,0,2.203869104385376,4.74214506149292,4,14.286814242601395,0.05091283097863197,2.01028542034328,1,2.3349374383687973
1,0,19,2,0,3.969536781311035,4.1525373458862305,4,6.00831351429224,1.0130598451942205,2.0370285026729107,2,1.149346798658371
1,0,19,2,0,2.831447124481201,4.979310989379883,3,14.039724361151457,0.0652928426861763,1.0036876355297863,2,1.1009323047474027
1,0,19,2,0,3.1544439792633057,4.573971748352051,3,12,1.0137299774214625,2.0205949656665325,2,2.1078345105051994
1,0,19,2,0,1.667706847190857,5.6987385749816895,4,11.66308470471995,0.10697264224290848,1.0022947925608605,2,2.180783823132515
1,0,19,2,0,2.8112082481384277,3.7638676166534424,3,29.05578800663352,0.09816176444292068,3.025367647409439,1,2.3988842368125916
1,0,19,2,0,3.0228610038757324,3.886892318725586,3,32,0,1,1,1
1,0,19,2,0,2.9069011211395264,4.045827865600586,2,13.172084122896194,0.0764915868639946,1.1305456459522247,1,3.413001924753189
1,0,19,2,0,4.033355236053467,2.760110855102539,3,15.399103127419949,0.0990612655878067,1.0805335938930511,1,1.5560538172721863
1,0,19,2,0,2.7942278385162354,4.2619476318359375,4,12.070689655840397,0.07228915393352509,1.1686746925115585,2,2.517241358757019
1,0,19,2,0,2.0819385051727295,5.421902179718018,3,53.04848484881222,0.014457134529948235,3.008674280717969,1,1.0776859521865845
1,0,19,2,0,2.4932055473327637,4.659846305847168,3,19.052425665780902,0.008421052247285843,3.0079532163217664,2,1.068075118586421
1,0,19,2,0,4.087319850921631,2.893685817718506,3,17,0,1,1,2
0,0,20,2,0,3.323956251144409,3.5187270641326904,3,4.510138746351004,0.056320708245038986,1.056320708245039,2,2.4354322403669357
0,0,20,2,0,3.294725179672241,3.9969310760498047,4,6.121253407560289,0.007906340062618256,1.0170290414243937,0,1.071525883860886
0,0,20,2,0,3.4980216026306152,2.4100613594055176,3,13.024456521496177,0.28487229347229004,3.0854616910219193,0,0.14130434393882751
0,0,20,2,0,3.230804443359375,3.253830909729004,4,5,0.0801500678062439,3.0204638466238976,3,0.09160305559635162
0,0,20,2,0,2.2278614044189453,3.954223394393921,2,4.004132231231779,0.09526044130325317,1.0112623181194067,2,2.010330578312278
0,0,20,2,0,2.505525827407837,3.1220951080322266,4,5,1.158850222826004,2.0151285929605365,1,0.20863309502601624
0,0,20,2,0,3.454738140106201,3.8938493728637695,2,4.0534105519764125,0.04444760084152222,1.025986935943365,1,0.05083655193448067
0,0,20,2,0,3.8930439949035645,2.684817314147949,2,1.0528511814773083,0,2.0982171818614006,0,1.1627260148525238
