time,treatment,District,Region,city,lnarea,lnpopden,index_infra,index_agric,index_health,index_education,index_comms,index_bus_dev,totalland
1,0,115,1,0,1.2864739894866943,5.811901569366455,2,7,0.2874636650085449,0.07264424860477448,2,1.4305784981115721,296.6999816894531
0,0,115,1,0,1.5581445693969727,5.655623912811279,3,7.10382916033268,0,1.003153988858685,3,4.088365241885185,385.5
0,0,115,1,0,1.8484548330307007,5.7011542320251465,4,9.175789475440979,0.043404869735240936,1.0030142271425575,3,4.236842110753059,516.4000244140625
0,0,115,1,0,1.3862943649291992,5.609471797943115,3,12,1.0782268568873405,2.0039113429374993,3,3,294.70001220703125
0,0,115,1,0,1.2864739894866943,5.797752380371094,4,17.497066233307123,1.001474201446399,3.0058968057855964,2,0.17602682067081332,286.3999938964844
0,0,115,1,0,2.0681278705596924,5.864952087402344,3,2,0,1.0034236526116729,2,4.1406025886535645,633.29998779296875
1,0,115,1,0,2.0357508659362793,5.711845874786377,2,12.986183047294617,0.0883435606956482,3.05521472543478,2,2.212435230612755,601.10003662109375
1,0,115,1,0,1.6389967203140259,5.7585649490356445,3,15.005514706019312,0.07473309338092804,3.0106761567294598,3,2.2310049012303352,421.0000305175781
1,0,115,1,0,1.9487632513046265,5.769922256469727,3,13.205333340913057,0.0036175709683448076,2.0067183463834226,2,3.2222222154960036,479
0,0,115,1,0,1.7917594909667969,5.920684337615967,3,6.17039355635643,0.05379430949687958,2.0062406389042735,2,2,481
0,0,115,1,0,1.9021074771881104,6.077573776245117,4,5,0.0035801962949335575,1.0103314239531755,2,4.136254705139436,546.79998779296875
1,0,115,1,0,1.9021074771881104,6.109579086303711,4,5,0.0037268332671374083,2.0097703468054533,2,4.131962862564251,551.5999755859375
1,0,115,1,0,1.348073124885559,5.877408504486084,2,5.05531295388937,0.008350305259227753,1.0258655808866024,3,4.545851522125304,351.4999694824219
0,0,115,1,0,1.348073124885559,5.782025337219238,4,7,1.007162418216467,3.0240151677280664,3,3.4859887920320034,312.79998779296875
0,0,115,1,0,1.9487632513046265,5.767697811126709,3,10.205790648702532,0.0037135279271751642,2.0068965516984463,2,3.222717148717493,479
1,0,115,1,0,1.7917594909667969,5.920684337615967,4,6.134168162941933,0.043684475123882294,2.004992511123419,2,2,481
1,0,115,1,0,1.3454723358154297,5.996011734008789,3,10,0.0031061258632689714,1.007247627247125,2,2.181464672088623,319.8999938964844
0,0,115,1,0,1.235471487045288,6.1999664306640625,1,6.206489682197571,0.07010369747877121,1.0080327149480581,2,2.060766961425543,289.0999755859375
0,0,115,1,0,1.8050047159194946,5.602313041687012,4,15.852548524737358,0.0769728347659111,2.013745148666203,2,2.1553398072719574,482.6999816894531
0,0,115,1,0,2.031825542449951,5.898380756378174,3,7,0.00504913879558444,1.0025245693977922,2,2,628.300048828125
1,0,115,1,0,1.235471487045288,6.317290782928467,2,7,0.1594265252351761,2.004444444552064,3,2.1374606490135193,300.5999755859375
1,0,115,1,0,2.0918641090393066,6.00647497177124,2,7,0,1,2,4,532.70001220703125
0,0,115,1,0,1.3454723358154297,5.907289981842041,3,10,0.0031061258632689714,1.007247627247125,2,2.185552403330803,319.8999938964844
1,0,115,1,0,1.8050047159194946,5.628070831298828,4,13.925487896427512,0.07914692163467407,2.0097946291789412,2,2.15375517308712,482.79998779296875
1,0,115,1,0,2.031825542449951,5.921844005584717,1,8,0.005337603390216827,2.0035584021825343,2,1,627.10003662109375
0,0,115,1,0,2.0918641090393066,6.003734588623047,2,6,0,1,1,3,532.70001220703125
0,0,115,1,0,1.2753627300262451,6.277924060821533,3,4.232826427789405,1.0018329005688429,2.00641515199095,2,3.2412165701389313,346.3999938964844
0,0,115,1,0,1.4350844621658325,5.632235527038574,4,13.281329929828644,9.440641733817756e-4,1.009440641850233,3,2.2267689739819616,323.5
0,0,115,1,0,1.8531681299209595,5.303788185119629,4,2,0.05540734529495239,2.001436486723833,3,3.3234606538899243,601
1,0,115,1,0,1.927164077758789,5.898081302642822,2,5.225729131605476,1.000318403734127,1.0013797495048493,1,5.369556546211243,572.4000244140625
0,0,115,1,0,1.4109869003295898,5.608309745788574,4,5.02683363109827,5.235602147877216e-4,1.0026178010739386,2,0.13416816294193268,344.8999938964844
1,0,115,1,0,1.4350844621658325,5.6271071434021,3,12,0.012412548065185547,1.0124125480651855,3,5.6041131019592285,326.70001220703125
0,0,115,1,0,1.7404661178588867,5.718296527862549,2,8.086455330252647,0.002277904422953725,2.00212604412809,2,2.3902017176151276,555
1,0,115,1,0,1.4134230613708496,5.693182945251465,4,8,0,2,3,3,343.1999816894531
1,0,115,1,0,1.4109869003295898,5.598422050476074,4,6,0.07793229818344116,1.007871950045228,2,0.1897018998861313,344.8999938964844
1,0,115,1,0,1.3609765768051147,5.660999774932861,3,11,4.5136536937206984e-4,2.0024825097061694,3,2.153434430831112,294
1,0,115,1,0,1.6094379425048828,6.090404510498047,4,3.006340579595417,0.018809497356414795,1.0065374467521906,1,2.194293478038162,413
0,0,115,1,0,1.403643012046814,5.68393087387085,3,8,0,2.002575509250164,3,0.2030075192451477,330
1,0,115,1,0,1.7404661178588867,5.722322940826416,3,7.100459240376949,0.003794778371229768,2.0030358226504177,2,2.1991963237524033,564
0,0,115,1,0,1.8855533599853516,5.933279037475586,4,8.001206272630952,1.0003198294143658,1.005223880521953,1,3.1230398043990135,525.29998779296875
1,0,115,1,0,1.8515994548797607,5.352550029754639,3,2,0.05643564462661743,1.0013861386105418,2,2.0795538995880634,599.29998779296875
0,0,115,1,0,1.5892351865768433,5.764487266540527,4,7.160691416589543,0.03169601410627365,2.00444856332615,3,3.289372593164444,414
0,0,115,1,0,1.6094379425048828,6.052559852600098,4,3.002351834438741,0.02106344699859619,1.0065502184443176,1,2.20178739214316,413
1,0,115,1,0,1.2753627300262451,6.318011283874512,3,3.253400511108339,0.002032795688137412,2.0089443009346724,2,3.3838790953159332,346.3999938964844
0,0,115,1,0,1.3609765768051147,5.659214019775391,3,11,0,2.00228206301108,3,1.1447721123695374,290
1,0,115,1,0,1.5892351865768433,5.712586879730225,4,7.218476063106209,7.443245267495513e-4,2.0640119090676308,3,3.258934587240219,413
0,0,115,1,0,1.433416485786438,5.651648044586182,3,9,0,2,3,2,300
0,0,115,1,0,1.8916047811508179,6.1124267578125,3,13,0,1.0046630701981485,2,3.0417641177773476,542.79998779296875
1,0,115,1,0,1.8099267482757568,5.800926208496094,4,6.001980198081583,0.002724404912441969,2.0035847432445735,3,2.207920789718628,535
1,0,115,1,0,1.432700753211975,5.659041404724121,3,13,0,2,3,1.3302828669548035,359.20001220703125
1,0,115,1,0,1.8484548330307007,6.083548545837402,0,13.039138238877058,0.07819296419620514,2.0044483984820545,3,4.177378818392754,524.29998779296875
0,0,115,1,0,1.8099267482757568,5.787971019744873,4,9.002507522469386,0.0018702344968914986,2.0021579628810287,2,1.2051153481006622,535
1,0,115,1,0,1.904343843460083,6.113952159881592,2,14,0,1,2,2.1235177889466286,550.800048828125
0,0,115,1,0,1.599387526512146,5.722462177276611,3,9.171183084603399,0.0033977110870182514,4.009835478849709,3,3.099140778183937,379.1000061035156
0,0,115,1,0,1.6826883554458618,6.1591973304748535,1,7.036149311810732,0.00857427716255188,2,3,4.193320229649544,502.79998779296875
1,0,115,1,0,1.4303112030029297,6.077927589416504,4,11.015359298326075,0.06874807924032211,1.0039987694472075,2,2.1228743847459555,343.6000061035156
1,0,115,1,0,1.3540294170379639,6.326608180999756,3,10.459833800792694,1.0098543744534254,2.004051242955029,2,2.1865189308300614,317.8999938964844
0,0,115,1,0,1.3350011110305786,6.323226451873779,4,7.471671387786046,1.0088564157485962,1.004428207874298,2,2.179886688478291,301.79998779296875
1,0,115,1,0,1.436036467552185,5.650701522827148,1,12.037625417113304,1.0023485203273594,1.0028182244859636,3,2.1003344506025314,352.7000427246094
1,0,115,1,0,1.6808278560638428,5.893217086791992,1,11,0.029332993552088737,3.003826042637229,3,5.0616332814097404,447.1999816894531
0,0,115,1,0,1.6601310968399048,6.03653621673584,1,9,0.04025764763355255,3.0040257647633553,3,5.063607454299927,444.5
0,0,115,1,0,1.4350844621658325,5.728087902069092,3,11.006971340160817,6.962172337807715e-4,2.0011603620368987,3,0.05422153323888779,355
1,0,115,1,0,1.599387526512146,5.76389217376709,3,7.164235890842974,0.0032461986411362886,3.009396890178323,3,3.0951173081994057,379.1000061035156
0,0,115,1,0,1.4303112030029297,6.085577964782715,4,6.015242243185639,0,2.00401026615873,3,4.220468148589134,343.6000061035156
0,0,115,1,0,1.7917594909667969,6.135925769805908,3,6.0007212405325845,1,2,3,1,564.5999755859375
1,0,115,1,0,1.7404661178588867,6.173420429229736,3,15.054844606667757,0,1.0062111802399158,1,2.2248628875240684,466.29998779296875
0,0,115,1,0,4.251348495483398,3.5414135456085205,3,6,0,1,2,2.137020230293274,552.199951171875
0,0,115,1,0,1.5869877338409424,5.85667610168457,3,10,1.0006061524618417,1,3,3.0175541252829134,390.1000061035156
0,0,115,1,0,2.079441547393799,5.730505466461182,4,4,8.578168344683945e-4,3.005683036521077,2,2.172413796186447,521
0,0,115,1,0,1.4586150646209717,5.893184661865234,3,13,1.001067235833034,1.0111297452822328,2,3.1969211101531982,363.3000183105469
1,0,115,1,0,1.4586150646209717,5.912245273590088,3,13,1.0009100561146624,1.0092522371560335,2,3.1516677141189575,363.3000183105469
1,0,115,1,0,2.079441547393799,5.730505466461182,4,4,5.461496184580028e-4,2.0078645553439856,2,2.2158215045928955,541.20001220703125
0,0,115,1,0,1.9315214157104492,5.461126327514648,2,6,0.0025025024078786373,2.0130130127072334,2,2.0492610819637775,516
1,0,115,1,0,1.5869877338409424,5.947774887084961,3,13,1.0014645577175543,2,3,3.026175214909017,390.1000061035156
0,0,115,1,0,2.111424684524536,5.994184970855713,3,9.134923024103045,0.041085731238126755,1.0003708098374773,2,2.0045276185846888,660
1,0,115,1,0,1.9487632513046265,5.843998432159424,3,8,0,1,3,5.123813457787037,552.20001220703125
1,0,115,1,0,2.111424684524536,5.929666519165039,3,10,8.712871349416673e-4,1.0019801980815828,2,2.1854475140571594,659.9000244140625
1,0,115,1,0,1.9315214157104492,5.500370502471924,4,9,0.005818651989102364,2.0087279779836535,2,1.0384843088686466,516
1,0,115,1,0,1.7924259901046753,5.871451377868652,3,23.018779342994094,0.014012739062309265,2.0006369426846504,3,1.0140845067799091,506.60003662109375
0,0,115,1,0,1.7404661178588867,6.172323226928711,3,15.036603219807148,0,1.005226844921708,1,2.165080533362925,466.29998779296875
1,0,115,1,0,1.6174061298370361,5.9060750007629395,3,13.143165855668485,0.1917441487312317,1.0042265425436199,2,4.32522960845381,428
1,0,115,1,0,2.0211501121520996,5.868683815002441,4,11,0,1,3,1.0842696651816368,725.29998779296875
0,0,115,1,0,1.8656293153762817,5.899515628814697,3,9.10097581834998,0.003096712753176689,2.005121486261487,3,5.03691132820677,487.8000183105469
0,0,115,1,0,1.2697604894638062,6.180318832397461,3,13,1.0243309009820223,1.00729927001521,2,3.0011627906933427,312
1,0,115,1,0,1.2697604894638062,6.177407741546631,3,4.14344023168087,0.1349206417798996,1.0357142873108387,2,1.1061224453151226,293.70001220703125
1,0,115,1,0,1.8562979698181152,5.9050211906433105,3,7.005536627024412,0.004215343855321407,2.0014452607138082,3,4.076660990715027,485.8999938964844
1,0,115,1,0,2.0992441177368164,5.201228618621826,4,27,1.0016488046385348,2.0029678482096642,3,0.08102633059024811,495.70001220703125
0,0,115,1,0,2.0992441177368164,5.201228618621826,4,27,1.0018677624175325,3.0033619722817093,3,0.08102633059024811,495.6000061035156
0,0,115,1,0,2.0992441177368164,5.508634090423584,3,21,1,3.011242271400988,3,1.1713008990045637,546
0,0,115,1,0,1.695615530014038,5.816455841064453,4,13,1.0321180559694767,1.0163690485060215,3,2,449.29998779296875
1,0,115,1,0,2.0992441177368164,5.509130477905273,4,18,0,2.0004231311613694,3,3.0024813895579427,538.70001220703125
0,0,115,1,0,1.4398350715637207,5.578566551208496,2,9,0,1,2,1.071620412170887,347.20001220703125
1,0,115,1,0,1.9818286895751953,5.691394329071045,2,4,0.01055130548775196,2.025059351697564,3,2.1530232578516006,526.5999755859375
0,0,115,1,0,1.1817271709442139,5.675786972045898,4,13,1.0594436302781105,2.0043923864141107,2,4.266035763779655,268.5
0,0,115,1,0,1.6174061298370361,5.889185905456543,3,6.119230770505965,0.08229637891054153,1.0031108597759157,2,4.500000000465661,434.10003662109375
0,0,115,1,0,1.9810014963150024,5.689426898956299,2,4,0.008008542470633984,2.0226908698678017,3,2.1497201439051423,526
1,0,115,1,0,1.6712852716445923,6.07198429107666,2,13.847788352519274,1.0302252303808928,2.0066518848761916,3,4,429.20001220703125
1,0,115,1,0,1.1817271709442139,5.6641526222229,3,11,0.0030627872329205275,2.012251148931682,2,4.624468088150024,268.70001220703125
0,0,115,1,0,2.0202221870422363,5.84879732131958,4,7,1,1,2,2.0856596529483795,725.29998779296875
1,0,115,1,0,1.4398350715637207,5.622356414794922,3,9,0,2,3,3.3907454907894135,347
1,0,115,1,0,1.7422189712524414,5.92820930480957,3,5.177238807082176,0.024390242993831635,1.0089858788996935,2,2,481.8999938964844
0,0,115,1,0,1.6934113502502441,5.650014877319336,4,7,0,3,1,4,430
1,0,115,1,0,1.8373700380325317,5.504113674163818,3,3.0868438128381968,0,3.0087575260549784,2,1.2177576124668121,496.3000183105469
1,0,115,1,0,1.6937791109085083,5.658661842346191,2,9,0,3,1,5,432.29998779296875
1,0,115,1,0,1.2725656032562256,6.128665924072266,2,11,0,2.0264830514788628,2,2,295.3999938964844
0,0,115,1,0,1.2612978219985962,6.114584445953369,3,5,0,1.107786014676094,2,2.0288040079176426,299.6000061035156
1,0,115,1,0,2.0668628215789795,5.899724006652832,4,13.362469643354416,9.343174751847982e-4,2.035504065454006,3,5.304543875623494,625.5999755859375
0,0,115,1,0,1.974081039428711,5.411769866943359,3,5,0.006111535709351301,1.0763941928744316,3,2.309981405735016,492.20001220703125
0,0,115,1,0,2.0668628215789795,5.893809795379639,4,18.373342633247375,0.1049618348479271,1.0171755719929934,3,5.020935101667419,625.5999755859375
0,0,115,1,0,1.8373700380325317,5.493035316467285,3,3.086500655859709,0,3.008643524721265,2,1.2293577939271927,496.3000183105469
0,0,115,1,0,1.7404661178588867,5.853411674499512,3,8,0.03017127886414528,1.0105401845648885,2,2,486.5
1,0,115,1,0,1.4562866687774658,5.953454971313477,3,15.251815974712372,0,0.003229278838261962,2,3,370
0,0,115,1,0,3.7588717937469482,3.7748217582702637,2,9,0.0080772889778018,1.0057016154751182,2,3,361.3000183105469
1,0,115,1,0,1.974081039428711,5.435055255889893,3,5,1,1,3,3,492.20001220703125
0,0,117,1,0,1.8405497074127197,5.7452392578125,4,7.006091370712966,1.015754234045744,2.003938558511436,1,2.226903557777405,480.5
1,0,117,1,0,1.850028395652771,5.783825397491455,4,12.019351717084646,1.0052903690375388,1.0034868342336267,2,1.0038703435566276,509.5999755859375
0,0,117,1,0,2.525728702545166,5.218408107757568,4,6.171143845655024,0.025796320289373398,1.0203005839139223,3,2.431542456150055,697.5
1,0,117,1,0,1.5260562896728516,5.4005208015441895,4,6.066732093691826,0.03100775182247162,0.007177720312029123,2,1.033366046845913,294.6000061035156
1,0,117,1,0,2.6390573978424072,4.44433069229126,2,6.627516806125641,0.2322685420513153,2.0281537622213364,2,2.5352349281311035,1222
0,0,117,1,0,3.226844072341919,4.3830180168151855,3,3.4172447957098484,0.42189136147499084,1.0151215540245175,2,3.039643209427595,1468.699951171875
0,0,117,1,0,4.043051242828369,3.090244770050049,3,8.61851555109024,1,0.15764980018138885,1,0.045490823686122894,3007.39990234375
1,0,117,1,0,2.360854148864746,4.781182289123535,3,7,0.012847554869949818,2.013422818854451,2,1.1242088600993156,582.70001220703125
1,0,117,1,0,3.226844072341919,4.462069511413574,4,6.053571429103613,1.2212845236063004,1.0926128923892975,2,2.3704212307929993,1461.2000732421875
0,0,117,1,0,2.6390573978424072,4.458491325378418,2,7.340777499601245,0.42356377840042114,1.028399869799614,2,1.0330851934850216,937
1,0,117,1,0,4.043051242828369,3.136256694793701,3,6,0.11546509712934494,1.0741868019104004,2,1.6493902206420898,1751.7999267578125
1,0,117,1,0,2.173614740371704,4.7685418128967285,4,5.675362333655357,0.010568342171609402,1.0305307656526566,3,1.263768121600151,511.79998779296875
0,0,117,1,0,2.1747517585754395,4.664724826812744,4,6.238758012652397,0.33549004793167114,2.0134196020662785,2,1.280513919889927,476.8999938964844
0,0,117,1,0,2.360854148864746,4.7004804611206055,2,4.210120063275099,0.003727865871042013,2.002795899286866,2,2.5051457975059748,544.10003662109375
0,0,117,1,0,4.818142414093018,1.5870863199234009,2,3.5818181557115167,0.8438818454742432,3.110353782773018,2,1.3371900762431324,11891.2001953125
1,0,117,1,0,4.844187259674072,1.6866904497146606,4,4.059766765683889,2,2.2092050164937973,3,1.736151630524546,12000
0,0,117,1,0,2.3887627124786377,4.900847911834717,3,4,0.2744739353656769,1.004574565216899,2,3.1399317383766174,572.0999755859375
0,0,117,1,0,2.1747517585754395,5.417109966278076,3,4,0,1.0059807151556015,2,0.09384460002183914,543.5999755859375
0,0,117,1,0,1.722766637802124,5.138944625854492,3,4,0.2410191148519516,1.0038216561079025,2,1.157068058848381,376.9000244140625
1,0,117,1,0,1.722766637802124,5.256378650665283,2,4.210428312420845,0.01001955009996891,1.0031769305933267,2,1.0614525154232979,385.1000061035156
0,0,117,1,0,1.722766637802124,5.789851188659668,3,4,0,1.0021444845478982,2,2.120152920484543,381.8999938964844
1,0,117,1,0,2.163322925567627,5.531069755554199,2,4,0.0018315018387511373,0.003418803447857499,2,0.05692167580127716,615.49993896484375
1,0,117,1,0,2.0668628215789795,5.610537528991699,1,4,0.019272465258836746,1.0027704166714102,2,3.0972672551870346,522.70001220703125
1,0,117,1,0,2.397895336151123,4.905274868011475,3,4,0.01324383169412613,1.0038098692893982,2,3.0659932643175125,764.89996337890625
0,0,117,1,0,2.0668628215789795,5.577099323272705,3,2,0.0749063640832901,1.0057992027141154,2,2.1197317987680435,502.1999816894531
1,0,117,1,0,1.6094379425048828,5.905906677246094,2,5.046296294778585,0.004131164401769638,1.0027110767550766,2,1.057189542800188,405
1,0,117,1,0,3.3243162631988525,4.298347473144531,4,4,0,1.0012159532634541,2,1.0454990230500698,2406.10009765625
0,0,117,1,0,3.332204580307007,4.250024795532227,3,5,0,1.0014816643670201,2,3.127356082201004,2136.199951171875
0,0,117,1,0,2.0831844806671143,5.2386651039123535,4,4.0489094506483525,0.3076923191547394,2.0057378518395126,3,1.0885657668113708,629.10003662109375
1,0,117,1,0,2.5368664264678955,5.305019378662109,5,6.0400785859674215,0.337668776512146,1.0074463859200478,2,3.434577599167824,742.89996337890625
0,0,117,1,0,3.0633909702301025,4.998095989227295,4,5.03627760335803,0.15580213069915771,0.019602404907345772,2,2.042902208864689,1478.9000244140625
1,0,117,1,0,3.0633909702301025,4.988268852233887,5,6.056068811565638,0.11884891986846924,1.0095923263579607,2,3.2258681133389473,1465.199951171875
0,0,117,1,0,2.2669577598571777,4.695285797119141,4,5.081439390778542,0.27996671199798584,1.0027746947016567,2,2.0473484843969345,795.7999267578125
0,0,117,1,0,2.5368664264678955,5.237148761749268,5,6.019764507189393,0,2,2,2,823.20001220703125
1,0,117,1,0,2.2669577598571777,4.695285797119141,4,9.30113635957241,0.14889606833457947,2.0107700591906905,2,2.400568187236786,697
1,0,117,1,0,2.0831844806671143,5.266689300537109,5,6.091259639710188,0.1647377908229828,3.0063291140832007,2,3.296915154904127,668.5999755859375
1,0,117,1,0,2.1677958965301514,5.223002910614014,4,7.019740900024772,0,1.0023950184695423,1,1.024676125496626,590.800048828125
1,0,117,1,0,1.510722041130066,5.413890361785889,3,12.04719763994217,0,1.0071618035435677,2,1,305.3999938964844
1,0,117,1,0,2.261763095855713,5.093238830566406,4,23.20971867442131,8.819897775538266e-4,1.0264596939086914,2,1.020460357889533,565
0,0,117,1,0,2.4475510120391846,5.198325157165527,3,23.04206500854343,0.05317381024360657,1.0465270839631557,2,1.047801148146391,799.99993896484375
0,0,117,1,0,2.1770217418670654,5.408259391784668,2,7.15236160159111,0,2,2,2.1274758737999946,677.89996337890625
1,0,117,1,0,1.5560370683670044,5.614851474761963,2,9.146041512489319,0,1.0102395322173834,2,1.0960799381136894,388
0,0,117,1,0,1.5539251565933228,5.6169633865356445,3,15.153727896511555,0,1.017068486660719,2,2.122982319444418,388.0999755859375
0,0,117,1,0,2.167910099029541,5.213591575622559,4,22.150062270462513,0.06543360650539398,1.012039783410728,2,4.043586552143097,586.79998779296875
0,0,117,1,0,2.0149030685424805,5.705114841461182,3,5,0.008848578669130802,2.008848578669131,2,2.0310696847736835,598.29998779296875
1,0,117,1,0,2.451005220413208,5.242020606994629,5,7.057911537587643,0.003148543881252408,1.0052850558422506,3,3.1126310974359512,824.70001220703125
0,0,117,1,0,2.1972246170043945,5.091019630432129,3,30.697197533212602,0,1.0133497277274728,2,1.0191387552767992,559.199951171875
1,0,117,1,0,2.0476927757263184,5.680722713470459,5,7.163732390850782,0.016559947282075882,1.0295871049165726,3,2.1109154894948006,599.0999755859375
0,0,117,1,0,1.9919755458831787,5.396352291107178,3,17.01731601729989,0.6910964846611023,3.012167191132903,2,2.4019789695739746,614.0999755859375
1,0,117,1,0,6.8741984367370605,1.0455212593078613,2,16.094511087343562,1.0254343021661043,2.0341683477163315,2,2.2853507697582245,794.70001220703125
1,0,117,1,0,2.054123640060425,5.4302449226379395,4,15.014606741257012,0.011667810380458832,1.016472203657031,2,2.3370786607265472,648.20001220703125
1,0,117,1,0,1.8609745502471924,5.596634864807129,3,15.980957865715027,0.016835017129778862,1.004910213407129,2,0.3750721216201782,510
1,0,117,1,0,2.0014801025390625,5.465890884399414,3,16,0.022829677909612656,3.052868727594614,3,1.3199999928474426,613.00006103515625
1,0,117,1,0,1.9823799133300781,5.439395904541016,3,15.00837320566643,1.0375076532363892,1.0535823628306389,2,1.4521531164646149,521.70001220703125
0,0,117,1,0,1.713797926902771,5.4984965324401855,4,15.005162241868675,0.08496129512786865,1.057132326066494,2,2.068584069609642,139.1999969482422
0,0,117,1,0,1.9823799133300781,5.378995418548584,3,15.015883101150393,0.20049619674682617,2.0356644429266453,2,0.05908513441681862,521.5999755859375
1,0,117,1,0,2.1041340827941895,5.6588873863220215,3,15.946003377437592,0.020816924050450325,2.024192640557885,2,2.1977040767669678,670.70001220703125
0,0,117,1,0,1.8562979698181152,5.4727959632873535,4,11.01115485560149,1.0611645728349686,2.094927415251732,2,0.5,511.20001220703125
0,0,117,1,0,2.2721259593963623,5.6399312019348145,4,15.023443223908544,0.15980860590934753,3.0104306219145656,3,2.223809525370598,813.70001220703125
1,0,117,1,0,6.316442489624023,0.8951143622398376,3,15.554981554625556,0.0333935022354126,1.0451263524591923,2,2.3579335808753967,133.5
0,0,117,1,0,2.1041340827941895,5.6056227684021,3,15.000896860961802,0.07790008187294006,2.016329986974597,2,2.175336316227913,610.49993896484375
0,0,117,1,0,2.054123640060425,5.427432060241699,4,12.01408450677991,0.07363750040531158,2.016641242429614,2,2.1239436641335487,650
1,0,117,1,0,1.9110229015350342,5.700819492340088,3,4,0,2,3,1,517.70001220703125
0,0,117,1,0,2.3475584983825684,5.581568241119385,2,4.177529705688357,4.1548945591785014e-4,1.005816852208227,2,1.0126035287976265,865.39996337890625
1,0,117,1,0,1.7346597909927368,5.459776878356934,2,4,0.0014032626058906317,2.0228030178695917,2,1.0112612610682845,441.79998779296875
1,0,117,1,0,1.6014057397842407,5.590776443481445,3,3,0.03800967335700989,2.0207325499504805,2,0.09029345214366913,392.5
1,0,117,1,0,1.8825138807296753,5.595090389251709,4,6,1,1.0164982732385397,3,3,497.79998779296875
0,0,117,1,0,1.6034197807312012,5.601472854614258,2,2.0037147102411836,0.0010212765773758292,1.0010212765773758,1,0.10772659629583359,392.8999938964844
0,0,117,1,0,1.7173950672149658,4.672845363616943,3,4.008389261551201,0.0012340600369498134,1.0061703003011644,2,0.2533557116985321,443.29998779296875
0,0,117,1,0,1.8825138807296753,5.6207756996154785,2,4.003307607490569,3.976670268457383e-4,1.0046394485980272,2,1.126791626214981,514.79998779296875
1,0,117,1,0,1.7173950672149658,4.86324405670166,0,2,0.07670851051807404,1.02789400331676,2,0.04160887748003006,310.1000061035156
1,0,117,1,0,2.3470802307128906,5.6121954917907715,3,4,0.014992503449320793,1.0066633350215852,2,0.04891684278845787,861.60003662109375
0,0,117,1,0,1.8840347528457642,5.558457851409912,3,4.0826010555028915,0.004026845563203096,1.0032214764505625,2,2.006444053724408,536.20001220703125
0,0,117,1,0,1.7334238290786743,5.442830562591553,0,4.013761468231678,8.762705838307738e-4,1.0070101646706462,2,2.1605504602193832,442.6000061035156
0,0,117,1,0,1.9125010967254639,5.627589225769043,3,4.128586605191231,0.004953998606652021,1.0033026656601578,2,2.0063761956989765,518.29998779296875
1,0,117,1,0,1.8825138807296753,5.637720584869385,1,3,0,1,2,2,525.4000244140625
0,0,201,2,0,3.7727608680725098,3.1518514156341553,4,15.019665682688355,0,2.0075202849693596,3,2.0609636195003986,4197.19970703125
1,0,201,2,0,3.4223062992095947,2.9250829219818115,3,14.280210167169571,0.9700520634651184,2.041015625,1,1.2451838850975037,936.5999755859375
0,0,201,2,0,3.416414260864258,2.8788516521453857,3,14.182656824588776,2,3.1543739289045334,1,2.3560885656625032,938
0,0,201,2,0,2.710247755050659,3.5663957595825195,4,14.404135346412659,1,3.0090215131640434,0,2.0601503774523735,1109.9000244140625
1,0,201,2,0,2.7173402309417725,3.621253728866577,4,13,0,2,0,1.7809187173843384,1109.9000244140625
0,0,201,2,0,3.9836363792419434,2.6523101329803467,4,8.001312330365181,0.962081789970398,1.143990084528923,1,2.1640419960021973,1577.7001953125
1,0,201,2,0,3.084658622741699,3.4181315898895264,4,32,0,2,2,1.6551724076271057,1652.7999267578125
0,0,201,2,0,3.5857386589050293,2.484998941421509,3,4.166281759738922,0.9736379384994507,2.0615114234387875,2,0.2563510537147522,841.39996337890625
0,0,201,2,0,3.2104403972625732,3.2619059085845947,3,8.12364760786295,0.9625731110572815,0.04883040860295296,1,2.0649149902164936,1508.0999755859375
1,0,201,2,0,4.000711441040039,2.6443796157836914,2,7.100130066275597,0.9624760746955872,1.062619499862194,2,2.3081924468278885,1231.199951171875
1,0,201,2,0,3.3492021560668945,2.7754812240600586,3,30,0,1,1,1.842450737953186,1248.900146484375
1,0,201,2,0,3.3361964225769043,3.128391742706299,4,44,0,1,1,2.6152647733688354,1622.4000244140625
0,0,201,2,0,3.2522332668304443,3.0810463428497314,4,8.293072830885649,1,0.0587422251701355,1,2.4884546995162964,1506.7999267578125
1,0,201,2,0,3.367295742034912,2.9922780990600586,3,32,1,0,1,2.562283754348755,1960.2000732421875
0,0,201,2,0,3.240245819091797,3.1910853385925293,4,24.442834079265594,0.12961240112781525,2.1296124011278152,2,1.6731078624725342,1554
1,0,201,2,0,3.9150185585021973,2.441089153289795,1,7.60416667163372,0,0,2,1.3645833432674408,3201.60009765625
0,0,201,2,0,3.895487070083618,2.369814157485962,4,36.18060836568475,0.10764119774103165,1.0295681059360504,1,2.1064638756215572,4319.80029296875
1,0,201,2,0,3.7081916332244873,3.00597882270813,2,4.0861650495789945,1,2.035705551505089,2,1.2026699036359787,2800
0,0,201,2,0,3.7069649696350098,2.9510462284088135,3,9.007702205330133,0.2360514998435974,1.0656399875879288,2,1.1155327335000038,2991
1,0,201,2,0,3.660994291305542,2.934786319732666,3,40.06420765072107,0,1,1,2.4986338913440704,2922.599853515625
0,0,201,2,0,3.696847677230835,2.886561632156372,3,14.051175657659769,1.4361290335655212,1.0317419357597828,2,1.6500691771507263,2734
